Experiment	bias spectroscopy	
1.5274724E-1	-4.5672640E-14	8.1640826E-16	-2.3733203E-17	3.6787017E-14	1.0365612E-13	3.4415152E-14	-7.0180745E-16	-9.4662728E-17	3.6081449E-14	1.0380303E-13	-4.3841063E-14	3.8519461E-16	-2.3382622E-17	3.6815369E-14	1.0368693E-13	3.6433303E-14	-8.1288259E-16	-4.4032124E-17	3.6516868E-14	1.0380956E-13
1.5289378E-1	-4.1285229E-14	4.1518050E-16	2.9747220E-16	3.6856328E-14	1.0392925E-13	3.8556387E-14	-9.3807152E-16	-2.9120910E-17	3.6363792E-14	1.0367277E-13	-4.3867044E-14	3.8468247E-16	-1.9423953E-17	3.6826851E-14	1.0368502E-13	3.6406669E-14	-8.1067284E-16	-3.8876602E-17	3.6531603E-14	1.0380678E-13
1.5304029E-1	-4.6794159E-14	1.6184525E-16	-3.2066367E-16	3.6742395E-14	1.0420539E-13	3.3189871E-14	-7.9142243E-16	1.2665522E-16	3.6513971E-14	1.0401383E-13	-4.3893444E-14	3.8390352E-16	-1.5789781E-17	3.6838401E-14	1.0368215E-13	3.6380932E-14	-8.0833784E-16	-3.3848859E-17	3.6547127E-14	1.0380406E-13
1.5318680E-1	-4.3505381E-14	3.2519456E-16	7.2220967E-17	3.6272705E-14	1.0375869E-13	3.4027069E-14	-8.8791827E-16	-1.9726189E-16	3.6420397E-14	1.0346272E-13	-4.3917076E-14	3.8359073E-16	-1.1949512E-17	3.6850680E-14	1.0367791E-13	3.6361684E-14	-8.0582935E-16	-2.8981590E-17	3.6563028E-14	1.0380140E-13
1.5333334E-1	-4.5573456E-14	2.0511914E-16	-1.3052951E-16	3.6458934E-14	1.0345713E-13	3.8483651E-14	-8.2282819E-16	1.0955458E-17	3.6470755E-14	1.0351538E-13	-4.3937039E-14	3.8378907E-16	-7.8532461E-18	3.6864598E-14	1.0367322E-13	3.6348088E-14	-8.0315601E-16	-2.3974938E-17	3.6579348E-14	1.0379948E-13
1.5347984E-1	-4.5896433E-14	2.1589609E-17	1.0573616E-16	3.6740901E-14	1.0364542E-13	3.3443673E-14	-9.2165856E-16	-6.7258565E-17	3.6548611E-14	1.0402446E-13	-4.3952255E-14	3.8475664E-16	-3.7058808E-18	3.6880025E-14	1.0366890E-13	3.6335437E-14	-8.0024279E-16	-1.8823254E-17	3.6596072E-14	1.0379823E-13
1.5362638E-1	-4.6611562E-14	3.9451756E-16	-1.3335918E-16	3.6795091E-14	1.0371273E-13	3.3589142E-14	-6.4734684E-16	-1.7689697E-16	3.6305421E-14	1.0394180E-13	-4.3959397E-14	3.8661019E-16	4.7864806E-19	3.6896227E-14	1.0366478E-13	3.6329091E-14	-7.9721836E-16	-1.3448974E-17	3.6613301E-14	1.0379668E-13
1.5377289E-1	-4.3495718E-14	5.2975495E-16	-8.9787266E-17	3.6318028E-14	1.0371796E-13	3.9247610E-14	-6.6283160E-16	-3.0063248E-16	3.5974611E-14	1.0381623E-13	-4.3959838E-14	3.8866745E-16	4.9129772E-18	3.6913350E-14	1.0366055E-13	3.6328132E-14	-7.9450007E-16	-7.4144276E-18	3.6631830E-14	1.0379458E-13
1.5391940E-1	-4.3608634E-14	4.4253655E-16	-3.9184623E-16	3.6493551E-14	1.0370338E-13	3.4182709E-14	-7.8818914E-16	-3.6856315E-16	3.6800129E-14	1.0395064E-13	-4.3958919E-14	3.9038674E-16	1.0063469E-17	3.6932188E-14	1.0365610E-13	3.6326228E-14	-7.9219386E-16	-2.7556302E-19	3.6651820E-14	1.0379215E-13
1.5406594E-1	-4.5151806E-14	2.6035278E-16	-2.5617580E-16	3.6911422E-14	1.0353551E-13	3.6747203E-14	-1.0784296E-15	-4.6055299E-16	3.6507134E-14	1.0345900E-13	-4.3957978E-14	3.9199367E-16	1.6370518E-17	3.6952517E-14	1.0365162E-13	3.6325259E-14	-7.8974049E-16	8.3434226E-18	3.6672329E-14	1.0378971E-13
1.5421245E-1	-4.3743929E-14	5.0512609E-16	-1.4590411E-16	3.6470277E-14	1.0355065E-13	3.1302865E-14	-1.0732919E-15	3.1068456E-16	3.6417192E-14	1.0381773E-13	-4.3955230E-14	3.9369909E-16	2.3780420E-17	3.6973859E-14	1.0364742E-13	3.6330541E-14	-7.8643753E-16	1.7963211E-17	3.6693288E-14	1.0378774E-13
1.5435898E-1	-3.8850942E-14	5.4654356E-16	-1.1332799E-16	3.6745800E-14	1.0333163E-13	3.9198272E-14	-1.0892252E-15	9.4345770E-16	3.6670486E-14	1.0381458E-13	-4.3956761E-14	3.9516490E-16	3.1938122E-17	3.6996485E-14	1.0364383E-13	3.6342514E-14	-7.8197939E-16	2.6562363E-17	3.6714999E-14	1.0378601E-13
1.5450549E-1	-5.0602755E-14	2.9154898E-16	5.7074239E-16	3.7482783E-14	1.0363463E-13	3.7499460E-14	-9.8756048E-16	8.9431496E-16	3.7297080E-14	1.0429618E-13	-4.3962030E-14	3.9632515E-16	4.0026195E-17	3.7019646E-14	1.0364095E-13	3.6352679E-14	-7.7642259E-16	3.2209927E-17	3.6736517E-14	1.0378368E-13
1.5465200E-1	-4.2458119E-14	1.4219738E-17	1.0395873E-15	3.7185861E-14	1.0401222E-13	3.3859732E-14	-8.7440635E-16	1.4539684E-15	3.7343860E-14	1.0403906E-13	-4.3960708E-14	3.9792181E-16	4.6228405E-17	3.7041998E-14	1.0363803E-13	3.6360228E-14	-7.7004221E-16	3.3846580E-17	3.6756395E-14	1.0378006E-13
1.5479854E-1	-4.2265352E-14	3.0095380E-16	7.6596004E-16	3.7226468E-14	1.0396207E-13	3.7561005E-14	-5.6711026E-16	1.1918027E-15	3.7011498E-14	1.0384003E-13	-4.3957466E-14	4.0047813E-16	4.9236523E-17	3.7063444E-14	1.0363405E-13	3.6370409E-14	-7.6344107E-16	3.0680020E-17	3.6774322E-14	1.0377536E-13
1.5494505E-1	-4.4257641E-14	3.6591821E-16	1.1543433E-15	3.7574541E-14	1.0366420E-13	3.6081411E-14	-4.1001321E-16	1.0455882E-15	3.7279058E-14	1.0381553E-13	-4.3958757E-14	4.0364722E-16	4.8756017E-17	3.7083946E-14	1.0362903E-13	3.6381004E-14	-7.5746779E-16	2.2807351E-17	3.6790717E-14	1.0377023E-13
1.5509158E-1	-4.4797292E-14	3.2550346E-16	1.2478947E-15	3.7341342E-14	1.0350558E-13	3.1557178E-14	-5.8705143E-16	9.1715097E-16	3.7345727E-14	1.0355540E-13	-4.3960298E-14	4.0706971E-16	4.4195105E-17	3.7103079E-14	1.0362372E-13	3.6395793E-14	-7.5253816E-16	1.0872678E-17	3.6805381E-14	1.0376515E-13
1.5523809E-1	-4.4571463E-14	6.2548089E-16	1.2714742E-15	3.7520205E-14	1.0368454E-13	3.6731943E-14	-7.9713297E-16	1.0689085E-15	3.6649913E-14	1.0373176E-13	-4.3959289E-14	4.1047823E-16	3.4943520E-17	3.7120867E-14	1.0361855E-13	3.6420126E-14	-7.4823026E-16	-4.9227297E-18	3.6818662E-14	1.0376047E-13
1.5538460E-1	-4.2303499E-14	4.5932987E-16	8.8418371E-16	3.8269314E-14	1.0404616E-13	3.8785266E-14	-5.5205388E-16	6.7277503E-16	3.7166657E-14	1.0420133E-13	-4.3957879E-14	4.1349734E-16	2.1208444E-17	3.7136506E-14	1.0361293E-13	3.6446310E-14	-7.4417895E-16	-2.4422800E-17	3.6831412E-14	1.0375561E-13
1.5553114E-1	-4.5442230E-14	5.3632697E-16	1.0337076E-15	3.7415559E-14	1.0373007E-13	3.9738944E-14	-4.8921913E-16	5.0560725E-16	3.7961147E-14	1.0391311E-13	-4.3957666E-14	4.1609485E-16	3.5301786E-18	3.7149256E-14	1.0360628E-13	3.6464335E-14	-7.4070723E-16	-4.6906183E-17	3.6842562E-14	1.0374975E-13
1.5567765E-1	-4.4741344E-14	4.2009324E-16	7.8996643E-16	3.7471799E-14	1.0352445E-13	3.5696381E-14	-8.8774601E-16	6.4883073E-16	3.7651394E-14	1.0344108E-13	-4.3955375E-14	4.1840796E-16	-1.7832988E-17	3.7160050E-14	1.0359902E-13	3.6474350E-14	-7.3777385E-16	-7.1881247E-17	3.6850382E-14	1.0374341E-13
1.5582418E-1	-4.3060333E-14	7.5253350E-16	5.0047879E-16	3.8017536E-14	1.0356694E-13	4.0402699E-14	-4.6198410E-16	-4.8141624E-17	3.7057871E-14	1.0337122E-13	-4.3950947E-14	4.2027083E-16	-4.2345248E-17	3.7169127E-14	1.0359182E-13	3.6478792E-14	-7.3506234E-16	-9.8875645E-17	3.6855312E-14	1.0373787E-13
1.5597069E-1	-4.5584139E-14	5.7343707E-16	3.7377391E-16	3.7791476E-14	1.0359337E-13	3.8611319E-14	-5.4278724E-16	1.6803543E-16	3.7578457E-14	1.0352639E-13	-4.3945885E-14	4.2132554E-16	-6.9164952E-17	3.7175612E-14	1.0358472E-13	3.6474143E-14	-7.3292983E-16	-1.2697339E-16	3.6858341E-14	1.0373356E-13
1.5611720E-1	-4.4810516E-14	6.2736993E-16	-4.4972023E-17	3.7951908E-14	1.0368302E-13	3.2713287E-14	-3.1916426E-16	3.5955255E-17	3.7696388E-14	1.0363534E-13	-4.3937605E-14	4.2154837E-16	-9.7447475E-17	3.7179281E-14	1.0357754E-13	3.6465100E-14	-7.3185023E-16	-1.5589342E-16	3.6858920E-14	1.0373012E-13
1.5626374E-1	-4.5356273E-14	3.8203317E-16	-1.1291510E-16	3.7647314E-14	1.0345326E-13	3.8871226E-14	-3.8610462E-16	-5.7799432E-16	3.7428360E-14	1.0355733E-13	-4.3924567E-14	4.2125315E-16	-1.2628430E-16	3.7180355E-14	1.0357025E-13	3.6458975E-14	-7.3211525E-16	-1.8509572E-16	3.6856569E-14	1.0372723E-13
1.5641025E-1	-4.2743969E-14	4.8304907E-16	-3.5954796E-16	3.7977542E-14	1.0348672E-13	3.8617421E-14	-3.6784449E-16	-7.0332703E-16	3.7418765E-14	1.0309015E-13	-4.3908989E-14	4.2077063E-16	-1.5499735E-16	3.7178953E-14	1.0356316E-13	3.6449651E-14	-7.3383271E-16	-2.1322740E-16	3.6851700E-14	1.0372541E-13
1.5655679E-1	-4.6016979E-14	6.2336680E-16	-2.9290251E-16	3.7399473E-14	1.0342295E-13	3.8760346E-14	-5.8960793E-16	-5.5664840E-16	3.7397718E-14	1.0334030E-13	-4.3892200E-14	4.2000301E-16	-1.8321124E-16	3.7175290E-14	1.0355647E-13	3.6431361E-14	-7.3676022E-16	-2.3968997E-16	3.6844602E-14	1.0372538E-13
1.5670329E-1	-4.4364452E-14	7.8226288E-16	-8.1565853E-16	3.7673166E-14	1.0286585E-13	3.7866689E-14	-3.5494566E-16	-9.4726532E-16	3.7102825E-14	1.0390067E-13	-4.3871878E-14	4.1841281E-16	-2.1040869E-16	3.7169903E-14	1.0355079E-13	3.6404887E-14	-7.4072078E-16	-2.6436801E-16	3.6835586E-14	1.0372658E-13
1.5684980E-1	-3.8996411E-14	7.3728464E-16	-7.1980839E-16	3.7960791E-14	1.0312049E-13	3.6576814E-14	-7.2220343E-16	-1.1523378E-15	3.7550807E-14	1.0354491E-13	-4.3853284E-14	4.1558539E-16	-2.3582432E-16	3.7162510E-14	1.0354703E-13	3.6373025E-14	-7.4561176E-16	-2.8652906E-16	3.6824781E-14	1.0372799E-13
1.5699634E-1	-4.7625762E-14	3.7216582E-16	-8.2888331E-16	3.7780302E-14	1.0390038E-13	3.7039155E-14	-8.4482134E-16	-1.3016242E-15	3.7463400E-14	1.0333694E-13	-4.3840057E-14	4.1180235E-16	-2.5912353E-16	3.7152420E-14	1.0354443E-13	3.6338625E-14	-7.5083716E-16	-3.0532155E-16	3.6811632E-14	1.0372997E-13
1.5714285E-1	-4.1988656E-14	5.6481613E-16	-9.6272208E-16	3.7380953E-14	1.0311910E-13	3.3346017E-14	-5.2661325E-16	-1.2207854E-15	3.7090627E-14	1.0346936E-13	-4.3825962E-14	4.0762465E-16	-2.8014524E-16	3.7140067E-14	1.0354196E-13	3.6305560E-14	-7.5612672E-16	-3.2040183E-16	3.6796189E-14	1.0373318E-13
1.5728939E-1	-4.3110179E-14	3.5811060E-16	-1.2521306E-15	3.7520321E-14	1.0312136E-13	3.3423839E-14	-8.9158455E-16	-1.2695650E-15	3.7286160E-14	1.0380206E-13	-4.3812454E-14	4.0322013E-16	-2.9831399E-16	3.7126227E-14	1.0354040E-13	3.6280474E-14	-7.6164853E-16	-3.3179353E-16	3.6779018E-14	1.0373723E-13
1.5743589E-1	-4.1970347E-14	6.5403681E-16	-1.2840610E-15	3.7808044E-14	1.0357060E-13	3.8401763E-14	-8.1020253E-16	-1.3230399E-15	3.7576828E-14	1.0364851E-13	-4.3803957E-14	3.9849713E-16	-3.1296557E-16	3.7110685E-14	1.0354005E-13	3.6261836E-14	-7.6709771E-16	-3.3947230E-16	3.6759749E-14	1.0374150E-13
1.5758240E-1	-4.3009473E-14	5.6839241E-16	-1.5279371E-15	3.7647321E-14	1.0338690E-13	3.3586090E-14	-6.8551239E-16	-1.6759119E-15	3.6863321E-14	1.0373636E-13	-4.3800555E-14	3.9314081E-16	-3.2356757E-16	3.7092826E-14	1.0354020E-13	3.6244421E-14	-7.7241930E-16	-3.4296576E-16	3.6738241E-14	1.0374590E-13
1.5772894E-1	-4.4516531E-14	2.4662198E-16	-1.3529401E-15	3.7149046E-14	1.0319703E-13	3.4644542E-14	-8.1320605E-16	-1.4108792E-15	3.6630448E-14	1.0391616E-13	-4.3799820E-14	3.8732495E-16	-3.2982116E-16	3.7073107E-14	1.0354097E-13	3.6231712E-14	-7.7783501E-16	-3.4179910E-16	3.6715765E-14	1.0375025E-13
1.5787545E-1	-4.0424126E-14	3.0159640E-16	-1.3810924E-15	3.6980157E-14	1.0326578E-13	3.5766569E-14	-8.3995366E-16	-1.3252115E-15	3.6801823E-14	1.0354205E-13	-4.3801785E-14	3.8169303E-16	-3.3182817E-16	3.7052765E-14	1.0354284E-13	3.6225214E-14	-7.8321066E-16	-3.3622764E-16	3.6693227E-14	1.0375450E-13
1.5802199E-1	-4.3819715E-14	2.0108963E-16	-1.3227125E-15	3.7268531E-14	1.0312161E-13	3.5482759E-14	-9.1687314E-16	-8.3992105E-16	3.6794081E-14	1.0319186E-13	-4.3809706E-14	3.7653153E-16	-3.2977155E-16	3.7032257E-14	1.0354602E-13	3.6221917E-14	-7.8831234E-16	-3.2714046E-16	3.6670435E-14	1.0375955E-13
1.5816849E-1	-4.8688792E-14	3.0010319E-16	-1.2137726E-15	3.7038196E-14	1.0325989E-13	3.2029694E-14	-8.6857781E-16	-3.5972179E-16	3.5979208E-14	1.0371971E-13	-4.3816130E-14	3.7186658E-16	-3.2383851E-16	3.7011328E-14	1.0355059E-13	3.6224679E-14	-7.9302941E-16	-3.1602050E-16	3.6647955E-14	1.0376599E-13
1.5831500E-1	-4.0456675E-14	2.2702386E-16	-5.9031727E-16	3.6247030E-14	1.0344166E-13	3.5565155E-14	-8.4363079E-16	-1.0549402E-16	3.5806278E-14	1.0404737E-13	-4.3816235E-14	3.6765550E-16	-3.1489498E-16	3.6990847E-14	1.0355627E-13	3.6237123E-14	-7.9742466E-16	-3.0450437E-16	3.6627480E-14	1.0377280E-13
1.5846154E-1	-4.5913729E-14	6.8050197E-17	-2.7616818E-17	3.7300715E-14	1.0335713E-13	3.9769969E-14	-1.0234863E-15	-1.6611693E-17	3.6313360E-14	1.0428563E-13	-4.3816096E-14	3.6408544E-16	-3.0480229E-16	3.6971480E-14	1.0356267E-13	3.6251560E-14	-8.0143473E-16	-2.9361172E-16	3.6609584E-14	1.0377862E-13
1.5860805E-1	-4.4305451E-14	7.8702659E-16	2.3645814E-16	3.6834600E-14	1.0368997E-13	3.4838330E-14	-7.2282737E-16	-1.3846440E-16	3.6719038E-14	1.0374715E-13	-4.3814646E-14	3.6081809E-16	-2.9551047E-16	3.6952317E-14	1.0356947E-13	3.6261115E-14	-8.0504177E-16	-2.8360611E-16	3.6592955E-14	1.0378321E-13
1.5875459E-1	-4.8437023E-14	2.8753500E-16	-2.5898530E-16	3.6613589E-14	1.0380247E-13	3.4041817E-14	-8.7900553E-16	-5.0856417E-17	3.6584515E-14	1.0363410E-13	-4.3805579E-14	3.5706992E-16	-2.8757139E-16	3.6933377E-14	1.0357601E-13	3.6272207E-14	-8.0852228E-16	-2.7438150E-16	3.6576367E-14	1.0378751E-13
1.5890110E-1	-4.0493806E-14	3.2793264E-16	4.1198607E-17	3.6240586E-14	1.0375568E-13	3.8620982E-14	-8.6452815E-16	-3.3267619E-16	3.6196638E-14	1.0343105E-13	-4.3790136E-14	3.5306300E-16	-2.8053189E-16	3.6915854E-14	1.0358181E-13	3.6286807E-14	-8.1189278E-16	-2.6567559E-16	3.6559995E-14	1.0379250E-13
1.5904760E-1	-4.4911225E-14	1.7490241E-17	-2.5522429E-16	3.6711536E-14	1.0320282E-13	3.6115489E-14	-9.2134505E-16	1.4820292E-16	3.6245936E-14	1.0376006E-13	-4.3775506E-14	3.4950228E-16	-2.7417482E-16	3.6900164E-14	1.0358743E-13	3.6299180E-14	-8.1498471E-16	-2.5745871E-16	3.6544627E-14	1.0379841E-13
1.5919414E-1	-4.5527682E-14	4.8585858E-16	-3.5905745E-16	3.7070946E-14	1.0371506E-13	3.5927295E-14	-8.6788557E-16	-1.7181194E-16	3.6342958E-14	1.0395289E-13	-4.3760145E-14	3.4648452E-16	-2.6808307E-16	3.6885330E-14	1.0359351E-13	3.6309992E-14	-8.1776499E-16	-2.5005421E-16	3.6530393E-14	1.0380460E-13
1.5934065E-1	-4.3843618E-14	2.2282824E-16	-4.5821041E-18	3.6805160E-14	1.0406135E-13	3.6200938E-14	-9.0883893E-16	-4.0482264E-16	3.6455180E-14	1.0363880E-13	-4.3740070E-14	3.4363870E-16	-2.6208467E-16	3.6870382E-14	1.0359927E-13	3.6321857E-14	-8.2025379E-16	-2.4304512E-16	3.6516885E-14	1.0381070E-13
1.5948719E-1	-4.3848195E-14	3.5447535E-16	-2.7771108E-16	3.6009671E-14	1.0348113E-13	3.9156565E-14	-8.3683679E-16	9.5089586E-17	3.6150753E-14	1.0371826E-13	-4.3717912E-14	3.4088042E-16	-2.5648409E-16	3.6856213E-14	1.0360413E-13	3.6331547E-14	-8.2250398E-16	-2.3612086E-16	3.6504033E-14	1.0381709E-13
1.5963370E-1	-4.5482921E-14	1.5448003E-16	-4.7221314E-16	3.6608103E-14	1.0324315E-13	3.6074798E-14	-8.3673281E-16	-1.9459986E-16	3.6463169E-14	1.0410574E-13	-4.3693632E-14	3.3839623E-16	-2.5087729E-16	3.6844016E-14	1.0360913E-13	3.6336036E-14	-8.2462638E-16	-2.2972574E-16	3.6491968E-14	1.0382357E-13
1.5978020E-1	-4.3637626E-14	2.7105369E-16	-4.0035229E-16	3.6929955E-14	1.0370891E-13	3.6180592E-14	-8.0406048E-16	-7.0277602E-17	3.6096611E-14	1.0386456E-13	-4.3665714E-14	3.3632637E-16	-2.4465856E-16	3.6833024E-14	1.0361488E-13	3.6338408E-14	-8.2673311E-16	-2.2387878E-16	3.6480689E-14	1.0382956E-13
1.5992674E-1	-4.5941702E-14	2.2388992E-17	-2.2362917E-16	3.6656266E-14	1.0387254E-13	3.5477670E-14	-7.5655527E-16	3.0660687E-17	3.6179173E-14	1.0390265E-13	-4.3633805E-14	3.3487567E-16	-2.3792785E-16	3.6822237E-14	1.0362056E-13	3.6342206E-14	-8.2894419E-16	-2.1861612E-16	3.6470484E-14	1.0383513E-13
1.6007325E-1	-3.9425182E-14	2.7960788E-16	-1.1900285E-16	3.6366540E-14	1.0364400E-13	3.6059541E-14	-9.1954913E-16	6.4694325E-17	3.6553680E-14	1.0403907E-13	-4.3601489E-14	3.3416056E-16	-2.3118240E-16	3.6812123E-14	1.0362564E-13	3.6348149E-14	-8.3123335E-16	-2.1427304E-16	3.6461143E-14	1.0384034E-13
1.6021979E-1	-4.6475759E-14	1.8050119E-16	-3.1462560E-16	3.6714033E-14	1.0335410E-13	3.3784963E-14	-9.1518278E-16	-1.5720881E-16	3.6400042E-14	1.0422791E-13	-4.3572276E-14	3.3401341E-16	-2.2458375E-16	3.6803141E-14	1.0363070E-13	3.6358056E-14	-8.3333881E-16	-2.1078009E-16	3.6451958E-14	1.0384471E-13
1.6036630E-1	-3.8456248E-14	3.4712255E-16	-4.2999474E-16	3.7226776E-14	1.0388099E-13	3.7990793E-14	-8.8323376E-16	-4.0858675E-16	3.6046788E-14	1.0372187E-13	-4.3546482E-14	3.3421061E-16	-2.1770834E-16	3.6794349E-14	1.0363605E-13	3.6371734E-14	-8.3514786E-16	-2.0746981E-16	3.6443176E-14	1.0384825E-13
1.6051280E-1	-4.1828442E-14	1.8474646E-16	1.3817413E-16	3.6360953E-14	1.0411915E-13	4.1127492E-14	-1.0464093E-15	-3.1071405E-16	3.6202754E-14	1.0407330E-13	-4.3529552E-14	3.3468201E-16	-2.1066923E-16	3.6785208E-14	1.0364071E-13	3.6380065E-14	-8.3657384E-16	-2.0370953E-16	3.6435458E-14	1.0385144E-13
1.6065934E-1	-4.2578666E-14	5.1877930E-16	-3.8030558E-17	3.6550017E-14	1.0370937E-13	3.5761992E-14	-4.6601053E-16	-1.8849192E-16	3.6375864E-14	1.0424269E-13	-4.3521942E-14	3.3525556E-16	-2.0427368E-16	3.6776700E-14	1.0364412E-13	3.6378029E-14	-8.3790521E-16	-1.9955019E-16	3.6428644E-14	1.0385394E-13
1.6080585E-1	-4.3187493E-14	2.1665513E-16	-2.2028573E-16	3.7010261E-14	1.0327654E-13	3.7419605E-14	-8.1075664E-16	-3.6273773E-16	3.6605749E-14	1.0390860E-13	-4.3518201E-14	3.3573228E-16	-1.9852955E-16	3.6768823E-14	1.0364730E-13	3.6371486E-14	-8.3979256E-16	-1.9514149E-16	3.6421980E-14	1.0385539E-13
1.6095239E-1	-3.9245127E-14	5.1054794E-16	-2.9917963E-16	3.7025131E-14	1.0356738E-13	3.7041696E-14	-8.1517577E-16	-2.0216996E-16	3.6021614E-14	1.0379297E-13	-4.3520268E-14	3.3609066E-16	-1.9280156E-16	3.6760434E-14	1.0365123E-13	3.6362813E-14	-8.4213117E-16	-1.9040106E-16	3.6415397E-14	1.0385642E-13
1.6109890E-1	-4.4557731E-14	3.5115982E-16	9.7944101E-17	3.6592115E-14	1.0414189E-13	3.7342803E-14	-1.2193853E-15	8.5094935E-17	3.6212346E-14	1.0396819E-13	-4.3530094E-14	3.3620728E-16	-1.8712350E-16	3.6751438E-14	1.0365520E-13	3.6350781E-14	-8.4418115E-16	-1.8573932E-16	3.6409603E-14	1.0385741E-13
1.6124541E-1	-4.4786105E-14	2.0469384E-16	-3.1212034E-16	3.6227182E-14	1.0368147E-13	3.2652253E-14	-8.6719328E-16	-1.0298881E-17	3.6299414E-14	1.0375026E-13	-4.3540878E-14	3.3625202E-16	-1.8177471E-16	3.6743005E-14	1.0365828E-13	3.6339763E-14	-8.4549516E-16	-1.8177028E-16	3.6404690E-14	1.0385836E-13
1.6139194E-1	-4.4399038E-14	1.4531271E-16	5.0671718E-17	3.6581025E-14	1.0364994E-13	3.6166860E-14	-6.3400252E-16	-3.6006018E-16	3.5751170E-14	1.0374743E-13	-4.3547350E-14	3.3673088E-16	-1.7667454E-16	3.6735900E-14	1.0366084E-13	3.6335213E-14	-8.4660578E-16	-1.7822782E-16	3.6400824E-14	1.0385952E-13
1.6153845E-1	-3.9648467E-14	3.0502368E-16	5.4663976E-17	3.6786922E-14	1.0351551E-13	3.8306652E-14	-6.8973596E-16	1.2158418E-17	3.6348691E-14	1.0392067E-13	-4.3554763E-14	3.3775007E-16	-1.7211867E-16	3.6729554E-14	1.0366355E-13	3.6332689E-14	-8.4827147E-16	-1.7468008E-16	3.6398395E-14	1.0386094E-13
1.6168499E-1	-4.6496105E-14	5.1689180E-16	-9.8083826E-18	3.6939402E-14	1.0357373E-13	3.5604318E-14	-9.0400841E-16	-9.1190449E-17	3.6720284E-14	1.0371674E-13	-4.3566160E-14	3.3884711E-16	-1.6839188E-16	3.6723036E-14	1.0366665E-13	3.6327146E-14	-8.5040731E-16	-1.7140102E-16	3.6396386E-14	1.0386251E-13
1.6183150E-1	-3.8996411E-14	4.0814592E-16	-1.1774867E-16	3.6599863E-14	1.0382109E-13	3.2636993E-14	-8.2740407E-16	-2.4577137E-16	3.6383568E-14	1.0373249E-13	-4.3580153E-14	3.3955709E-16	-1.6524923E-16	3.6716147E-14	1.0366993E-13	3.6324723E-14	-8.5261881E-16	-1.6838850E-16	3.6393794E-14	1.0386443E-13
1.6197801E-1	-4.4753552E-14	1.0821504E-16	-5.2526585E-18	3.6464890E-14	1.0357821E-13	3.8492809E-14	-8.2941726E-16	1.1534430E-16	3.6281440E-14	1.0397457E-13	-4.3599168E-14	3.4018482E-16	-1.6251232E-16	3.6709517E-14	1.0367310E-13	3.6328159E-14	-8.5485223E-16	-1.6557979E-16	3.6391012E-14	1.0386666E-13
1.6212454E-1	-4.3362459E-14	2.5063909E-16	2.1709751E-16	3.6585142E-14	1.0338579E-13	3.3040333E-14	-6.0803413E-16	-3.0099260E-16	3.6618712E-14	1.0357644E-13	-4.3620686E-14	3.4129252E-16	-1.6050587E-16	3.6703601E-14	1.0367660E-13	3.6334217E-14	-8.5740714E-16	-1.6311336E-16	3.6388227E-14	1.0386908E-13
1.6227105E-1	-4.4112175E-14	2.2924817E-16	-2.1638039E-16	3.6214558E-14	1.0360468E-13	3.7486236E-14	-8.0559250E-16	-1.4842643E-16	3.6229561E-14	1.0376783E-13	-4.3641106E-14	3.4292065E-16	-1.5934426E-16	3.6698638E-14	1.0368083E-13	3.6343514E-14	-8.6053396E-16	-1.6066412E-16	3.6385249E-14	1.0387208E-13
1.6241759E-1	-4.4244417E-14	6.0886920E-16	-2.4177912E-16	3.6493673E-14	1.0361004E-13	3.4401925E-14	-1.0749559E-15	1.2093224E-16	3.5948671E-14	1.0373336E-13	-4.3660276E-14	3.4460186E-16	-1.5836054E-16	3.6694948E-14	1.0368558E-13	3.6355735E-14	-8.6380706E-16	-1.5837875E-16	3.6382782E-14	1.0387572E-13
1.6256410E-1	-4.1204355E-14	4.8757842E-16	-9.6935152E-17	3.6813156E-14	1.0361578E-13	3.8872243E-14	-1.0008396E-15	-1.3525908E-16	3.6421505E-14	1.0403937E-13	-4.3680269E-14	3.4573325E-16	-1.5721523E-16	3.6692014E-14	1.0369063E-13	3.6368217E-14	-8.6658474E-16	-1.5667830E-16	3.6381285E-14	1.0387959E-13
1.6271061E-1	-4.5880160E-14	3.3487257E-16	-2.3476625E-16	3.6349562E-14	1.0405794E-13	3.5283374E-14	-9.9148912E-16	-2.1371525E-16	3.6567280E-14	1.0369983E-13	-4.3702428E-14	3.4633481E-16	-1.5602886E-16	3.6689374E-14	1.0369554E-13	3.6378761E-14	-8.6876750E-16	-1.5523827E-16	3.6379953E-14	1.0388346E-13
1.6285715E-1	-4.4611135E-14	6.7917939E-16	-1.9326186E-16	3.6286790E-14	1.0408825E-13	3.5553456E-14	-1.0839338E-15	-2.5707143E-16	3.6073934E-14	1.0386904E-13	-4.3721849E-14	3.4649031E-16	-1.5470841E-16	3.6687684E-14	1.0369942E-13	3.6389823E-14	-8.7036436E-16	-1.5360170E-16	3.6378513E-14	1.0388755E-13
1.6300365E-1	-4.0554840E-14	1.5479978E-16	-6.4427344E-17	3.6527347E-14	1.0345875E-13	3.8016733E-14	-6.5042792E-16	1.2775262E-16	3.6444440E-14	1.0389434E-13	-4.3740510E-14	3.4618906E-16	-1.5332184E-16	3.6687277E-14	1.0370243E-13	3.6402024E-14	-8.7163666E-16	-1.5197926E-16	3.6377422E-14	1.0389186E-13
