#Country=Germany
#Region=WESTERN EUROPE
#Population=82422299
#Area (sq. mi.)=357021
#Pop. Density (per sq. mi.)=230,9
#Coastline (coast/area ratio)=0,67
#Net migration=2,18
#Infant mortality (per 1000 births)=4,16
#GDP ($ per capita)=27600
#Literacy (%)=99,0
#Phones (per 1000)=667,9
#Arable (%)=33,85
#Crops (%)=0,59
#Other (%)=65,56
#Climate=3
#Birthrate=8,25
#Deathrate=10,62
#Agriculture=0,009
#Industry=0,296
#Service=0,695
indicator	year	value
GDP per capita, PPP (constant 2011 international $)	2008	41228.9007737872
GDP per capita, PPP (current international $)	2008	38438.7411526805
GDP per person employed (constant 1990 PPP $)	2008	41874.0
GDP per unit of energy use (constant 2011 PPP $ per kg of oil equivalent)	2008	10.217576394814099
GDP per unit of energy use (PPP $ per kg of oil equivalent)	2008	9.526103458419259
GDP, PPP (constant 2011 international $)	2008	3385309041739.05
GDP, PPP (current international $)	2008	3156208764604.49
GEF benefits index for biodiversity (0 = no biodiversity potential to 100 = maximum)	2008	0.638841567291312
General government final consumption expenditure (% of GDP)	2008	17.8615316152303
General government final consumption expenditure (annual % growth)	2008	3.38763610738214
General government final consumption expenditure (constant 2005 US$)	2008	557153802021.65
General government final consumption expenditure (constant LCU)	2008	472763890000.0
General government final consumption expenditure (current LCU)	2008	457566000000.0
General government final consumption expenditure (current US$)	2008	670229969239.783
GHG net emissions/removals by LUCF (Mt of CO2 equivalent)	2008	15.2164359944081
GINI index (World Bank estimate)	2008	31.29
GNI (constant 2005 US$)	2008	3126730153833.7
GNI (constant LCU)	2008	2651662844373.95
GNI (current LCU)	2008	2586443000000.0
GNI (current US$)	2008	3788549875494.36
GNI growth (annual %)	2008	0.571316503667333
GNI per capita (constant 2005 US$)	2008	38079.727927172
GNI per capita (constant LCU)	2008	32293.992349977998
GNI per capita (current LCU)	2008	31499.694854824
GNI per capita growth (annual %)	2008	0.7627275853837571
GNI per capita, Atlas method (current US$)	2008	43870.0
GNI per capita, PPP (constant 2011 international $)	2008	41634.5504254662
GNI per capita, PPP (current international $)	2008	38810.0
GNI, Atlas method (current US$)	2008	3601764829828.02
GNI, PPP (constant 2011 international $)	2008	3418616973986.42
GNI, PPP (current international $)	2008	3186644259663.33
Goods and services expense (% of expense)	2008	4.552201187408981
Goods and services expense (current LCU)	2008	32510000000.0
Goods exports (BoP, current US$)	2008	1398430000000.0
Goods imports (BoP, current US$)	2008	1124610000000.0
Government expenditure on education as % of GDP (%)	2008	4.41595983505249
Government expenditure per primary student as % of GDP per capita (%)	2008	15.1227703094482
Government expenditure per secondary student as % of GDP per capita (%)	2008	21.1085605621338
Grants and other revenue (% of revenue)	2008	4.07913985825273
Grants and other revenue (current LCU)	2008	28720000000.0
Gross capital formation (% of GDP)	2008	20.8600404412626
Gross capital formation (annual % growth)	2008	0.6759931608190041
Gross capital formation (constant 2005 US$)	2008	631878715526.699
Gross capital formation (constant LCU)	2008	542955890000.0
Gross capital formation (current LCU)	2008	534380000000.0
Gross capital formation (current US$)	2008	782744983155.119
Gross domestic income (constant LCU)	2008	2602771705160.87
Gross domestic savings (% of GDP)	2008	26.8348856636505
Gross domestic savings (constant LCU)	2008	605660267393.177
Gross domestic savings (current LCU)	2008	687440000000.0
Gross domestic savings (current US$)	2008	1006943020360.33
Gross enrolment ratio, pre-primary, both sexes (%)	2008	108.65622711181601
Gross enrolment ratio, pre-primary, female (%)	2008	107.76052093505899
Gross enrolment ratio, pre-primary, male (%)	2008	109.508247375488
Gross enrolment ratio, primary and secondary, gender parity index (GPI)	2008	0.9823399782180791
Gross enrolment ratio, primary, both sexes (%)	2008	103.159698486328
Gross enrolment ratio, primary, female (%)	2008	102.98129272460899
Gross enrolment ratio, primary, gender parity index (GPI)	2008	0.9966300129890441
Gross enrolment ratio, primary, male (%)	2008	103.329032897949
Gross enrolment ratio, secondary, both sexes (%)	2008	100.525268554688
Gross enrolment ratio, secondary, female (%)	2008	99.3021011352539
Gross enrolment ratio, secondary, gender parity index (GPI)	2008	0.9765499830245971
Gross enrolment ratio, secondary, male (%)	2008	101.686622619629
Gross fixed capital formation (% of GDP)	2008	20.330283323053898
Gross fixed capital formation (annual % growth)	2008	1.52972886406604
Gross fixed capital formation (constant 2005 US$)	2008	619837975901.544
Gross fixed capital formation (constant LCU)	2008	529179130000.0
Gross fixed capital formation (current LCU)	2008	520809000000.0
Gross fixed capital formation (current US$)	2008	762866559250.037
Gross intake ratio to Grade 1 of primary education, both sexes (%)	2008	98.2725830078125
Gross intake ratio to Grade 1 of primary education, female (%)	2008	97.6762924194335
Gross intake ratio to Grade 1 of primary education, male (%)	2008	98.8389434814453
Gross national expenditure (% of GDP)	2008	94.0251547776121
Gross national expenditure (constant 2005 US$)	2008	2874953941188.09
Gross national expenditure (constant LCU)	2008	2453412080000.0
Gross national expenditure (current LCU)	2008	2408680000000.0
Gross national expenditure (current US$)	2008	3528167569942.87
Gross national expenditure deflator (base year varies by country)	2008	98.17674004442009
Gross savings (% of GDP)	2008	26.4689147369751
Gross savings (% of GNI)	2008	26.2161113306184
Gross savings (current LCU)	2008	678064776382.986
Gross savings (current US$)	2008	993210453175.606
Gross value added at factor cost (constant 2005 US$)	2008	2823048793706.51
Gross value added at factor cost (constant LCU)	2008	2372540120000.0
Gross value added at factor cost (current LCU)	2008	2304665000000.0
Gross value added at factor cost (current US$)	2008	3375809286655.93
Health expenditure per capita (current US$)	2008	4717.79510823
Health expenditure per capita, PPP (constant 2011 international $)	2008	3968.1119171
Health expenditure, private (% of GDP)	2008	2.52154580096148
Health expenditure, public (% of GDP)	2008	8.18255315903853
Health expenditure, public (% of government expenditure)	2008	18.56280836
Health expenditure, public (% of total health expenditure)	2008	76.44317555
Health expenditure, total (% of GDP)	2008	10.70409896
HFC gas emissions (thousand metric tons of CO2 equivalent)	2008	19466.8
High-technology exports (% of manufactured exports)	2008	13.3047185085267
High-technology exports (current US$)	2008	159811532000.0
Hospital beds (per 1,000 people)	2008	8.2
Household final consumption expenditure (annual % growth)	2008	0.596622747001035
Household final consumption expenditure (constant 2005 US$)	2008	1686985087091.46
Household final consumption expenditure (constant LCU)	2008	1438753380000.0
Household final consumption expenditure (current LCU)	2008	1416734000000.0
Household final consumption expenditure (current US$)	2008	2075192617547.97
Household final consumption expenditure per capita (constant 2005 US$)	2008	20545.4036559165
Household final consumption expenditure per capita growth (annual %)	2008	0.788081992503905
Household final consumption expenditure, etc. (% of GDP)	2008	55.303582721119206
Household final consumption expenditure, etc. (annual % growth)	2008	0.594824574616723
Household final consumption expenditure, etc. (constant 2005 US$)	2008	1688856122844.85
Household final consumption expenditure, etc. (constant LCU)	2008	1437692300000.0
Household final consumption expenditure, etc. (current LCU)	2008	1416734000000.0
Household final consumption expenditure, etc. (current US$)	2008	2075192617547.97
Household final consumption expenditure, PPP (constant 2011 international $)	2008	1785942123710.33
Household final consumption expenditure, PPP (current international $)	2008	1646848082578.73
ICT goods exports (% of total goods exports)	2008	5.0911077869
ICT goods imports (% total goods imports)	2008	7.8655447562
ICT service exports (% of service exports, BoP)	2008	34.939284177881696
ICT service exports (BoP, current US$)	2008	84271457080.0
Immunization, DPT (% of children ages 12-23 months)	2008	96.0
Immunization, measles (% of children ages 12-23 months)	2008	97.0
Import value index (2000 = 100)	2008	238.9394063665
Import volume index (2000 = 100)	2008	126.8697498291
Imports of goods and services (% of GDP)	2008	37.4850297063715
Imports of goods and services (annual % growth)	2008	2.24262098696919
Imports of goods and services (BoP, current US$)	2008	1413220000000.0
Imports of goods and services (constant 2005 US$)	2008	1128835460612.86
Imports of goods and services (constant LCU)	2008	937053560000.0
Imports of goods and services (current LCU)	2008	960269000000.0
Imports of goods and services (current US$)	2008	1406575362531.13
Imports of goods, services and primary income (BoP, current US$)	2008	1669958000000.0
Improved sanitation facilities (% of population with access)	2008	99.2
Improved sanitation facilities, rural (% of rural population with access)	2008	99.0
Improved sanitation facilities, urban (% of urban population with access)	2008	99.3
Improved water source (% of population with access)	2008	100.0
Improved water source, rural (% of rural population with access)	2008	100.0
Improved water source, urban (% of urban population with access)	2008	100.0
Incidence of tuberculosis (per 100,000 people)	2008	6.3
Income share held by fourth 20%	2008	22.49
Income share held by highest 10%	2008	24.64
Income share held by highest 20%	2008	39.6
Income share held by lowest 10%	2008	3.19
Income share held by lowest 20%	2008	8.11
Income share held by second 20%	2008	12.86
Income share held by third 20%	2008	16.94
Industrial nitrous oxide emissions (thousand metric tons of CO2 equivalent)	2008	9718.4
Industry, value added (% of GDP)	2008	30.0631979051185
Industry, value added (annual % growth)	2008	-1.1652505854380302
Industry, value added (constant 2005 US$)	2008	821029919002.957
Industry, value added (constant LCU)	2008	707857470000.0
Industry, value added (current LCU)	2008	692856000000.0
Industry, value added (current US$)	2008	1014876226746.74
Inflation, consumer prices (annual %)	2008	2.62838306731432
Inflation, GDP deflator (annual %)	2008	0.8387916830419331
Insurance and financial services (% of commercial service exports)	2008	14.312946313345599
Insurance and financial services (% of commercial service imports)	2008	6.007540225818219
Insurance and financial services (% of service exports, BoP)	2008	14.0083810003566
Insurance and financial services (% of service imports, BoP)	2008	5.973579324622589
Intentional homicides (per 100,000 people)	2008	0.865919885523952
Interest payments (% of expense)	2008	5.76621485381427
Interest payments (% of revenue)	2008	5.84885025636655
Interest payments (current LCU)	2008	41180000000.0
International tourism, expenditures (% of total imports)	2008	7.47548152446187
International tourism, expenditures (current US$)	2008	105645000000.0
International tourism, expenditures for passenger transport items (current US$)	2008	14047000000.0
International tourism, expenditures for travel items (current US$)	2008	91598000000.0
International tourism, number of arrivals	2008	24884000.0
International tourism, number of departures	2008	73000000.0
International tourism, receipts (% of total exports)	2008	3.2568323341241605
International tourism, receipts (current US$)	2008	53400000000.0
International tourism, receipts for passenger transport items (current US$)	2008	13485000000.0
International tourism, receipts for travel items (current US$)	2008	39915000000.0
Internet users (per 100 people)	2008	78.0
Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)	2008	50.0999984741211
Labor force participation rate for ages 15-24, female (%) (national estimate)	2008	49.5
Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)	2008	56.2999992370605
Labor force participation rate for ages 15-24, male (%) (national estimate)	2008	54.7000007629395
Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)	2008	53.2999992370605
Labor force participation rate for ages 15-24, total (%) (national estimate)	2008	52.2000007629395
Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)	2008	52.0999984741211
Labor force participation rate, female (% of female population ages 15+) (national estimate)	2008	52.5
Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)	2008	69.8000030517578
Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)	2008	66.599998474121
Labor force participation rate, male (% of male population ages 15+) (national estimate)	2008	66.3000030517578
Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)	2008	82.3000030517578
Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)	2008	59.2000007629395
Labor force participation rate, total (% of total population ages 15+) (national estimate)	2008	59.2000007629395
Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)	2008	76.099998474121
Labor force with primary education (% of total)	2008	15.8999996185303
Labor force with primary education, female (% of female labor force)	2008	16.6000003814697
Labor force with primary education, male (% of male labor force)	2008	15.3000001907349
Labor force with secondary education (% of total)	2008	58.7999992370605
Labor force with secondary education, female (% of female labor force)	2008	60.7999992370605
Labor force with secondary education, male (% of male labor force)	2008	57.2000007629395
Labor force with tertiary education (% of total)	2008	25.0
Labor force with tertiary education, female (% of female labor force)	2008	22.399999618530302
Labor force with tertiary education, male (% of male labor force)	2008	27.2999992370605
Labor force, female (% of total labor force)	2008	45.2313069899677
Labor force, total	2008	41910666.0
Land area (sq. km)	2008	348630.0
Land under cereal production (hectares)	2008	7038419.0
Life expectancy at birth, female (years)	2008	82.4
Life expectancy at birth, male (years)	2008	77.2
Life expectancy at birth, total (years)	2008	79.7365853658537
Lifetime risk of maternal death (%)	2008	0.00863097247937745
Lifetime risk of maternal death (1 in: rate varies by country)	2008	11600.0
Liner shipping connectivity index (maximum value in 2004 = 100)	2008	89.26
Listed domestic companies, total	2008	742.0
Livestock production index (2004-2006 = 100)	2008	104.16
Long-term unemployment (% of total unemployment)	2008	51.7999992370605
Long-term unemployment, female (% of female unemployment)	2008	51.0999984741211
Long-term unemployment, male (% of male unemployment)	2008	52.5
Lower secondary completion rate, both sexes (%)	2008	80.8049392700195
Lower secondary completion rate, female (%)	2008	84.3220291137695
Lower secondary completion rate, male (%)	2008	77.4637832641602
Machinery and transport equipment (% of value added in manufacturing)	2008	36.942754088248
Manufactures exports (% of merchandise exports)	2008	82.10030804913609
Manufactures imports (% of merchandise imports)	2008	64.7735786768359
Manufacturing, value added (% of GDP)	2008	22.5076529560695
Manufacturing, value added (annual % growth)	2008	-2.0429191634989396
Manufacturing, value added (constant 2005 US$)	2008	644261019846.864
Manufacturing, value added (constant LCU)	2008	538512430000.0
Manufacturing, value added (current LCU)	2008	518726000000.0
Manufacturing, value added (current US$)	2008	759815438699.282
Marine protected areas (% of territorial waters)	2008	40.2846753942246
Market capitalization of listed domestic companies (% of GDP)	2008	29.5967863015372
Market capitalization of listed domestic companies (current US$)	2008	1110579630000.0
Maternal mortality ratio (modeled estimate, per 100,000 live births)	2008	7.0
Merchandise exports (current US$)	2008	1446171446713.66
Merchandise exports by the reporting economy (current US$)	2008	1449260000000.0
Merchandise exports by the reporting economy, residual (% of total merchandise exports)	2008	0.5093268495646049
Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports)	2008	4.50399212011647
Merchandise exports to developing economies in Europe & Central Asia (% of total merchandise exports)	2008	4.27032681506424
Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports)	2008	1.8881544236368897
Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports)	2008	1.4646612616093702
Merchandise exports to developing economies in South Asia (% of total merchandise exports)	2008	0.9885068793729208
Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports)	2008	1.1449743110277
Merchandise exports to developing economies outside region (% of total merchandise exports)	2008	14.260615810827598
Merchandise exports to economies in the Arab World (% of total merchandise exports)	2008	2.8376097249630803
Merchandise exports to high-income economies (% of total merchandise exports)	2008	85.2300573396078
Merchandise imports (current US$)	2008	1185066986511.34
Merchandise imports by the reporting economy (current US$)	2008	1185760000000.0
Merchandise imports by the reporting economy, residual (% of total merchandise imports)	2008	0.118931436378357
Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports)	2008	7.88660844521657
Merchandise imports from developing economies in Europe & Central Asia (% of total merchandise imports)	2008	3.04396613985967
Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports)	2008	1.6626357272972598
Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports)	2008	1.4883908801106498
Merchandise imports from developing economies in South Asia (% of total merchandise imports)	2008	0.9045561074753741
Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports)	2008	1.07527976993658
Merchandise imports from developing economies outside region (% of total merchandise imports)	2008	16.0614370698961
Merchandise imports from economies in the Arab World (% of total merchandise imports)	2008	1.6882940392659598
Merchandise imports from high-income economies (% of total merchandise imports)	2008	83.8196314937255
Merchandise trade (% of GDP)	2008	70.122123180444
Methane emissions (kt of CO2 equivalent)	2008	57614.0
Methane emissions in energy sector (thousand metric tons of CO2 equivalent)	2008	15290.7
Military expenditure (% of central government expenditure)	2008	4.59616892573093
Military expenditure (% of GDP)	2008	1.28131660511996
Military expenditure (current LCU)	2008	32824000000.0
Mineral rents (% of GDP)	2008	0.0013479242554927599
Mobile cellular subscriptions	2008	105523065.0
Mobile cellular subscriptions (per 100 people)	2008	126.55750743066
Mortality rate, adult, female (per 1,000 female adults)	2008	54.204
Mortality rate, adult, male (per 1,000 male adults)	2008	102.288
Mortality rate, infant (per 1,000 live births)	2008	3.6
Mortality rate, neonatal (per 1,000 live births)	2008	2.4
Mortality rate, under-5 (per 1,000)	2008	4.4
Natural gas rents (% of GDP)	2008	0.134892823147714
Net barter terms of trade index (2000 = 100)	2008	95.777027027
Net capital account (BoP, current US$)	2008	-1216092724.0
Net current transfers from abroad (constant LCU)	2008	28062143984.9624
Net current transfers from abroad (current LCU)	2008	-35168000000.0
Net current transfers from abroad (current US$)	2008	-51513109711.4399
Net enrolment rate, primary, both sexes (%)	2008	97.6038665771484
Net errors and omissions (BoP, current US$)	2008	-27631983687.0
Net financial account (BoP, current US$)	2008	182041000000.0
Net income from abroad (constant LCU)	2008	30081800000.0
Net income from abroad (current LCU)	2008	24703000000.0
Net income from abroad (current US$)	2008	36184268346.2722
Net primary income (BoP, current US$)	2008	34395763234.0
Net secondary income (BoP, current US$)	2008	-49916835531.0
Net taxes on products (constant LCU)	2008	254386180000.0
Net taxes on products (current LCU)	2008	257075000000.0
Net taxes on products (current US$)	2008	376556320492.164
Net trade in goods (BoP, current US$)	2008	273829000000.0
Net trade in goods and services (BoP, current US$)	2008	226414000000.0
New business density (new registrations per 1,000 people ages 15-64)	2008	1.21354197187921
New businesses registered (number)	2008	65812.0
Nitrous oxide emissions (thousand metric tons of CO2 equivalent)	2008	49965.5
Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)	2008	5785.7
Nitrous oxide emissions in industrial and energy processes (% of total nitrous oxide emissions)	2008	31.0296104311975
Number of infant deaths	2008	2326.0
Number of maternal deaths	2008	46.0
Number of neonatal deaths	2008	1550.0
Number of under-five deaths	2008	2872.0
Nurses and midwives (per 1,000 people)	2008	10.82
Official entrance age to lower secondary education (years)	2008	10.0
Official entrance age to primary education (years)	2008	6.0
Oil rents (% of GDP)	2008	0.0498672693252454
Ores and metals exports (% of merchandise exports)	2008	3.1157225438509704
Ores and metals imports (% of merchandise imports)	2008	4.73990017143719
Other expense (% of expense)	2008	4.32396101713902
Other expense (current LCU)	2008	30880000000.0
Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)	2008	27037.8
Other manufacturing (% of value added in manufacturing)	2008	43.0660972317726
Out-of-pocket health expenditure (% of private expenditure on health)	2008	56.59367085
Out-of-pocket health expenditure (% of total expenditure on health)	2008	13.33167169
Out-of-school children of primary school age, both sexes (number)	2008	10523.0
Part time employment, female (% of total female employment)	2008	38.5
Part time employment, female (% of total part time employment)	2008	80.3000030517578
Part time employment, male (% of total male employment)	2008	7.800000190734861
Part time employment, total (% of total employment)	2008	21.7000007629395
Patent applications, nonresidents	2008	13177.0
Patent applications, residents	2008	49240.0
Percentage of enrolment in primary education in private institutions (%)	2008	3.61188006401062
Percentage of enrolment in secondary education in private institutions (%)	2008	8.61950016021729
Percentage of repeaters in primary education, all grades, both sexes (%)	2008	1.2695599794387802
Percentage of repeaters in primary education, all grades, female (%)	2008	1.1987799406051598
Percentage of repeaters in primary education, all grades, male (%)	2008	1.33650994300842
Percentage of repeaters in secondary general education, all grades, both sexes (%)	2008	2.72737002372742
Percentage of repeaters in secondary general education, all grades, female (%)	2008	2.26376008987427
Percentage of repeaters in secondary general education, all grades, male (%)	2008	3.1887199878692596
Percentage of students in primary education who are female (%)	2008	48.610080718994105
Percentage of students in secondary education who are female (%)	2008	48.1107711791992
Percentage of students in secondary general education who are female (%)	2008	49.8779792785645
Percentage of students in secondary vocational education who are female (%)	2008	41.8529205322266
Percentage of teachers in primary education who are female (%)	2008	85.199836730957
Percentage of teachers in secondary education who are female (%)	2008	57.598838806152294
Permanent cropland (% of land area)	2008	0.573674095746207
Personal remittances, paid (current US$)	2008	15233802604.6334
Personal remittances, received (% of GDP)	2008	0.29246038255322104
Personal remittances, received (current US$)	2008	10974182809.4608
PFC gas emissions (thousand metric tons of CO2 equivalent)	2008	1101.4
Physicians (per 1,000 people)	2008	3.531
Population ages 65 and above (% of total)	2008	20.0719434056812
Population density (people per sq. km of land area)	2008	235.522178240542
Population growth (annual %)	2008	-0.190142844695674
Population in largest city	2008	3439219.0
Population in the largest city (% of urban population)	2008	5.6682397846001695
Population in urban agglomerations of more than 1 million	2008	7522633.0
Population in urban agglomerations of more than 1 million (% of total population)	2008	9.1616418380312
Population, ages 0-14 (% of total)	2008	13.780343581587
Population, ages 15-64 (% of total)	2008	66.1477130127318
Population, female (% of total)	2008	51.021603848347
Population, total	2008	82110097.0
Portfolio equity, net inflows (BoP, current US$)	2008	-68643843367.379
Portfolio Investment, net (BoP, current US$)	2008	-44544159124.0
PPP conversion factor, GDP (LCU per international $)	2008	0.811651
PPP conversion factor, private consumption (LCU per international $)	2008	0.86027
Prevalence of anemia among children (% of children under 5)	2008	12.1
Prevalence of anemia among non-pregnant women (% of women ages 15-49)	2008	15.8
Prevalence of anemia among pregnant women (%)	2008	24.0
Price level ratio of PPP conversion factor (GDP) to market exchange rate	2008	1.18888384356233
Primary completion rate, both sexes (%)	2008	101.27281951904301
Primary completion rate, female (%)	2008	101.526817321777
Primary completion rate, male (%)	2008	101.03189086914101
Primary income payments (BoP, current US$)	2008	256738000000.0
Primary income receipts (BoP, current US$)	2008	291135000000.0
Private credit bureau coverage (% of adults)	2008	98.4
Procedures to build a warehouse (number)	2008	8.0
Procedures to register property (number)	2008	5.0
Proportion of seats held by women in national parliaments (%)	2008	32.2
Public credit registry coverage (% of adults)	2008	0.7
Pump price for diesel fuel (US$ per liter)	2008	1.56
Pump price for gasoline (US$ per liter)	2008	1.56
Pupil-teacher ratio in primary education (headcount basis)	2008	13.497429847717301
Pupil-teacher ratio in secondary education (headcount basis)	2008	13.23876953125
Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)	2008	6.42165827477376
Rail lines (total route-km)	2008	33862.0
Railways, goods transported (million ton-km)	2008	91178.0
Railways, passengers carried (million passenger-km)	2008	76997.0
Ratio of female to male labor force participation rate (%) (modeled ILO estimate)	2008	78.22822772941309
Ratio of female to male labor force participation rate (%) (national estimate)	2008	79.1855167171189
Real effective exchange rate index (2010 = 100)	2008	104.354166666667
Refugee population by country or territory of asylum	2008	582735.0
Refugee population by country or territory of origin	2008	166.0
Renewable electricity output (% of total electricity output)	2008	14.6326226365981
Renewable energy consumption (% of total final energy consumption)	2008	8.57843653519567
Research and development expenditure (% of GDP)	2008	2.6009
Researchers in R&D (per million people)	2008	3751.78161
Reserves and related items (BoP, current US$)	2008	2743610139.0
Revenue, excluding grants (% of GDP)	2008	27.2959004426679
Revenue, excluding grants (current LCU)	2008	699250000000.0
Rural population	2008	21434841.0
Rural population (% of total population)	2008	26.105
Rural population growth (annual %)	2008	-0.953358131185489
S&P Global Equity Indices (annual % change)	2008	-42.7978603444026
Scientific and technical journal articles	2008	44915.1
Secondary income receipts (BoP, current US$)	2008	67764623607.0
Secondary income, other sectors, payments (BoP, current US$)	2008	64981512353.0
Secure Internet servers	2008	45143.0
Secure Internet servers (per 1 million people)	2008	549.786221784636
Self-employed, female (% of females employed)	2008	8.80000019073486
Self-employed, male (% of males employed)	2008	14.0
Self-employed, total (% of total employed)	2008	11.6999998092651
Service exports (BoP, current US$)	2008	241194000000.0
Service imports (BoP, current US$)	2008	288609000000.0
Services, etc., value added (% of GDP)	2008	69.04231200630029
Services, etc., value added (annual % growth)	2008	2.01215291664793
Services, etc., value added (constant 2005 US$)	2008	1974590866811.2
Services, etc., value added (constant LCU)	2008	1641852080000.0
Services, etc., value added (current LCU)	2008	1591194000000.0
Services, etc., value added (current US$)	2008	2330736780430.64
SF6 gas emissions (thousand metric tons of CO2 equivalent)	2008	6469.6
Share of tariff lines with international peaks, all products (%)	2008	4.687128
Share of tariff lines with international peaks, manufactured products (%)	2008	0.2416759
Share of tariff lines with international peaks, primary products (%)	2008	17.91871
Share of tariff lines with specific rates, all products (%)	2008	6.225614
Share of tariff lines with specific rates, manufactured products (%)	2008	0.1971504
Share of tariff lines with specific rates, primary products (%)	2008	24.16809
Share of women in wage employment in the nonagricultural sector (% of total nonagricultural employment)	2008	47.0
Share of youth not in education, employment, or training, female (% of female youth population)	2008	9.46000003814697
Share of youth not in education, employment, or training, male (% of male youth population)	2008	7.449999809265139
Share of youth not in education, employment, or training, total (% of youth population)	2008	8.43000030517578
Social contributions (% of revenue)	2008	55.3268851108555
Social contributions (current LCU)	2008	389540000000.0
Start-up procedures to register a business (number)	2008	9.0
Stocks traded, total value (% of GDP)	2008	81.3906487198935
Stocks traded, total value (current US$)	2008	3054074710000.0
Stocks traded, turnover ratio of domestic shares (%)	2008	189.943163510895
Subsidies and other transfers (% of expense)	2008	79.769239386132
Subsidies and other transfers (current LCU)	2008	569680000000.0
Surface area (sq. km)	2008	357110.0
Survival to age 65, female (% of cohort)	2008	91.2564
Survival to age 65, male (% of cohort)	2008	83.90914
Tariff rate, applied, simple mean, all products (%)	2008	2.25
Tariff rate, applied, simple mean, manufactured products (%)	2008	1.55
Tariff rate, applied, simple mean, primary products (%)	2008	5.59
Tariff rate, applied, weighted mean, all products (%)	2008	1.77
Tariff rate, applied, weighted mean, manufactured products (%)	2008	1.81
Tariff rate, applied, weighted mean, primary products (%)	2008	1.72
Tariff rate, most favored nation, simple mean, all products (%)	2008	5.64
Tariff rate, most favored nation, simple mean, manufactured products (%)	2008	4.02
Tariff rate, most favored nation, simple mean, primary products (%)	2008	11.13
Tariff rate, most favored nation, weighted mean, all products (%)	2008	3.16
Tariff rate, most favored nation, weighted mean, manufactured products (%)	2008	3.39
Tariff rate, most favored nation, weighted mean, primary products (%)	2008	2.84
Tax payments (number)	2008	12.0
Tax revenue (% of GDP)	2008	11.1568699399627
Tax revenue (current LCU)	2008	285810000000.0
Taxes on goods and services (% of revenue)	2008	23.624071470166303
Taxes on goods and services (% value added of industry and services)	2008	7.2822398809132896
Taxes on goods and services (current LCU)	2008	166330000000.0
Taxes on income, profits and capital gains (% of revenue)	2008	16.969903560725502
Taxes on income, profits and capital gains (% of total taxes)	2008	41.8039956614534
Taxes on income, profits and capital gains (current LCU)	2008	119480000000.0
Teachers in primary education, both sexes (number)	2008	239761.0
Teachers in secondary education, both sexes (number)	2008	597269.0
Teachers in secondary education, female (number)	2008	344020.0
Technicians in R&D (per million people)	2008	1360.92019
Terms of trade adjustment (constant LCU)	2008	-23729374839.1335
Terrestrial and marine protected areas (% of total territorial area)	2008	42.2907247605693
Terrestrial protected areas (% of total land area)	2008	42.4213633067328
Textiles and clothing (% of value added in manufacturing)	2008	1.5208780508730702
Theoretical duration of primary education (years)	2008	4.0
Theoretical duration of secondary education (years)	2008	9.0
Time required to build a warehouse (days)	2008	96.0
Time required to enforce a contract (days)	2008	394.0
Time required to register property (days)	2008	40.0
Time required to start a business (days)	2008	17.5
Time to export (days)	2008	8.0
Time to import (days)	2008	7.0
Time to prepare and pay taxes (hours)	2008	196.0
Total natural resources rents (% of GDP)	2008	0.40239926361806
Total reserves (includes gold, current US$)	2008	138564427417.114
Total reserves in months of imports	2008	0.9956975738344109
Total reserves minus gold (current US$)	2008	43137196917.1138
Total tax rate (% of commercial profits)	2008	49.4
Trade (% of GDP)	2008	80.9449046351308
Trade in services (% of GDP)	2008	14.1191732221068
Trademark applications, direct nonresident	2008	10789.0
Trademark applications, direct resident	2008	70076.0
Trademark applications, total	2008	80865.0
Transport services (% of commercial service exports)	2008	25.871204356758298
Transport services (% of commercial service imports)	2008	25.954433959102396
Transport services (% of service exports, BoP)	2008	25.3206907671833
Transport services (% of service imports, BoP)	2008	25.8077123506197
Travel services (% of commercial service exports)	2008	16.908789187490598
Travel services (% of commercial service imports)	2008	31.9182435724884
Travel services (% of service exports, BoP)	2008	16.5489869109513
Travel services (% of service imports, BoP)	2008	31.7378082741702
Tuberculosis case detection rate (%, all forms)	2008	81.0
Tuberculosis treatment success rate (% of new cases)	2008	78.0
Unemployment with primary education (% of total unemployment)	2008	32.2999992370605
