#Country=Poland
#Region=EASTERN EUROPE
#Population=38536869
#Area (sq. mi.)=312685
#Pop. Density (per sq. mi.)=123,3
#Coastline (coast/area ratio)=0,16
#Net migration=-0,49
#Infant mortality (per 1000 births)=8,51
#GDP ($ per capita)=11100
#Literacy (%)=99,8
#Phones (per 1000)=306,3
#Arable (%)=45,91
#Crops (%)=1,12
#Other (%)=52,97
#Climate=3
#Birthrate=9,85
#Deathrate=9,89
#Agriculture=0,05
#Industry=0,311
#Service=0,64
indicator	year	value
Female legislators, senior officials and managers (% of total)	2011	38.409182926277296
Fertility rate, total (births per woman)	2011	1.3
Fertilizer consumption (% of fertilizer production)	2011	89.4597274512858
Fertilizer consumption (kilograms per hectare of arable land)	2011	169.74229590917298
Final consumption expenditure (constant 2005 US$)	2011	314824481656.622
Final consumption expenditure (constant LCU)	2011	1018614610400.0
Final consumption expenditure (current LCU)	2011	1246100000000.0
Final consumption expenditure (current US$)	2011	420581882003.51
Final consumption expenditure, etc. (% of GDP)	2011	79.54386594295642
Final consumption expenditure, etc. (annual % growth)	2011	1.8947958246521899
Final consumption expenditure, etc. (constant 2005 US$)	2011	314496206397.775
Final consumption expenditure, etc. (constant LCU)	2011	1017552475800.0
Final consumption expenditure, etc. (current LCU)	2011	1246100000000.0
Final consumption expenditure, etc. (current US$)	2011	420581882003.51
Fixed broadband subscriptions	2011	6972130.0
Fixed broadband subscriptions (per 100 people)	2011	18.249452592067602
Fixed telephone subscriptions	2011	6852599.0
Fixed telephone subscriptions (per 100 people)	2011	17.936581874254998
Food exports (% of merchandise exports)	2011	10.7534460292561
Food imports (% of merchandise imports)	2011	7.801059802933169
Food production index (2004-2006 = 100)	2011	102.99
Food, beverages and tobacco (% of value added in manufacturing)	2011	18.1231703328024
Foreign direct investment, net (BoP, current US$)	2011	-13997000000.0
Foreign direct investment, net inflows (% of GDP)	2011	3.4960335308577997
Foreign direct investment, net inflows (BoP, current US$)	2011	18485000000.0
Foreign direct investment, net outflows (% of GDP)	2011	0.910462830270459
Forest area (% of land area)	2011	30.533259314894
Forest area (sq. km)	2011	93644.0
Forest rents (% of GDP)	2011	0.32892342679498104
Fossil fuel energy consumption (% of total)	2011	91.9763050506369
Fuel exports (% of merchandise exports)	2011	4.851412143895259
Fuel imports (% of merchandise imports)	2011	12.815737050132999
GDP (constant LCU)	2011	1302231490100.0
GDP (current LCU)	2011	1566557000000.0
GDP at market prices (constant 2005 US$)	2011	402482302611.65204
GDP at market prices (current US$)	2011	528742068313.757
GDP deflator (base year varies by country)	2011	120.297889577198
GDP growth (annual %)	2011	5.00851176058327
GDP per capita (constant 2005 US$)	2011	10574.0379431988
GDP per capita (constant LCU)	2011	34212.2997652198
GDP per capita (current LCU)	2011	41156.6745933841
GDP per capita (current US$)	2011	13891.14168806
GDP per capita growth (annual %)	2011	4.952064166725821
GDP per capita, PPP (constant 2011 international $)	2011	22520.0128003371
GDP per capita, PPP (current international $)	2011	22520.0128003371
GDP per person employed (constant 1990 PPP $)	2011	27916.0
GDP per unit of energy use (constant 2011 PPP $ per kg of oil equivalent)	2011	8.47141165563808
GDP per unit of energy use (PPP $ per kg of oil equivalent)	2011	8.47141165563808
GDP, PPP (constant 2011 international $)	2011	857184989822.495
GDP, PPP (current international $)	2011	857184989822.495
General government final consumption expenditure (% of GDP)	2011	18.0539871833582
General government final consumption expenditure (annual % growth)	2011	-1.7779821674498502
General government final consumption expenditure (constant 2005 US$)	2011	67128938834.8014
General government final consumption expenditure (constant LCU)	2011	217195681600.0
General government final consumption expenditure (current LCU)	2011	282826000000.0
General government final consumption expenditure (current US$)	2011	95459025246.3885
GINI index (World Bank estimate)	2011	32.78
GNI (constant LCU)	2011	1262583803275.07
GNI (current LCU)	2011	1518777000000.0
GNI (current US$)	2011	512615431348.724
GNI growth (annual %)	2011	5.273098048391111
GNI per capita (constant LCU)	2011	33170.6734822092
GNI per capita (current LCU)	2011	39901.3957161572
GNI per capita growth (annual %)	2011	5.2165082254984405
GNI per capita, Atlas method (current US$)	2011	12940.0
GNI per capita, PPP (constant 2011 international $)	2011	21833.1522446088
GNI per capita, PPP (current international $)	2011	21830.0
GNI, Atlas method (current US$)	2011	492656452331.649
GNI, PPP (constant 2011 international $)	2011	831040841340.366
GNI, PPP (current international $)	2011	831040841340.366
Goods and services expense (% of expense)	2011	6.85904911200749
Goods and services expense (current LCU)	2011	35879000000.0
Goods exports (BoP, current US$)	2011	184165000000.0
Goods imports (BoP, current US$)	2011	201551000000.0
Government expenditure on education as % of GDP (%)	2011	4.86120986938477
Government expenditure per primary student as % of GDP per capita (%)	2011	26.2485198974609
Government expenditure per secondary student as % of GDP per capita (%)	2011	23.803960800170803
Government expenditure per tertiary student as % of GDP per capita (%)	2011	20.551090240478498
Grants and other revenue (% of revenue)	2011	10.440286038620599
Grants and other revenue (current LCU)	2011	50676000000.0
Gross capital formation (% of GDP)	2011	22.4436136061439
Gross capital formation (annual % growth)	2011	12.7541877539783
Gross capital formation (constant 2005 US$)	2011	95257947797.8674
Gross capital formation (constant LCU)	2011	308207090100.0
Gross capital formation (current LCU)	2011	351592000000.0
Gross capital formation (current US$)	2011	118668826785.473
Gross domestic income (constant 2005 US$)	2011	279230000000.0
Gross domestic income (constant LCU)	2011	1300826959062.9
Gross domestic savings (% of GDP)	2011	20.456134057043602
Gross domestic savings (current LCU)	2011	320457000000.0
Gross domestic savings (current US$)	2011	108160186310.247
Gross enrolment ratio, pre-primary, both sexes (%)	2011	73.6543197631835
Gross enrolment ratio, pre-primary, female (%)	2011	73.9079895019531
Gross enrolment ratio, pre-primary, male (%)	2011	73.4145431518555
Gross enrolment ratio, primary and secondary, gender parity index (GPI)	2011	0.990930020809174
Gross enrolment ratio, primary, both sexes (%)	2011	99.1617431640625
Gross enrolment ratio, primary, female (%)	2011	98.9832382202148
Gross enrolment ratio, primary, gender parity index (GPI)	2011	0.9965000152587891
Gross enrolment ratio, primary, male (%)	2011	99.3310775756835
Gross enrolment ratio, secondary, both sexes (%)	2011	97.3553466796875
Gross enrolment ratio, secondary, female (%)	2011	96.6807479858398
Gross enrolment ratio, secondary, gender parity index (GPI)	2011	0.986540019512177
Gross enrolment ratio, secondary, male (%)	2011	98.0002899169922
Gross enrolment ratio, tertiary, both sexes (%)	2011	73.5096969604492
Gross enrolment ratio, tertiary, female (%)	2011	89.74669647216801
Gross enrolment ratio, tertiary, gender parity index (GPI)	2011	1.55035996437073
Gross enrolment ratio, tertiary, male (%)	2011	57.8875312805176
Gross fixed capital formation (% of GDP)	2011	20.6870863939199
Gross fixed capital formation (annual % growth)	2011	8.76766902663564
Gross fixed capital formation (constant 2005 US$)	2011	88271578055.9419
Gross fixed capital formation (constant LCU)	2011	285602690800.0
Gross fixed capital formation (current LCU)	2011	324075000000.0
Gross fixed capital formation (current US$)	2011	109381328473.066
Gross fixed capital formation, private sector (% of GDP)	2011	14.229357757170698
Gross fixed capital formation, private sector (current LCU)	2011	222911000000.0
Gross intake ratio to Grade 1 of primary education, both sexes (%)	2011	101.93733215332001
Gross intake ratio to Grade 1 of primary education, female (%)	2011	102.953170776367
Gross intake ratio to Grade 1 of primary education, male (%)	2011	100.976211547852
Gross national expenditure (% of GDP)	2011	101.9874795491
Gross national expenditure (constant 2005 US$)	2011	409754154195.642
Gross national expenditure (constant LCU)	2011	1325759565900.0
Gross national expenditure (current LCU)	2011	1597692000000.0
Gross national expenditure (current US$)	2011	539250708788.984
Gross national expenditure deflator (base year varies by country)	2011	120.51144423878999
Gross savings (% of GDP)	2011	17.6172003189159
Gross savings (% of GNI)	2011	18.1714290379694
Gross savings (current LCU)	2011	275983484800.0
Gross savings (current US$)	2011	93149549345.214
Gross value added at factor cost (constant 2005 US$)	2011	353473586246.33
Gross value added at factor cost (constant LCU)	2011	1143663788300.0
Gross value added at factor cost (current LCU)	2011	1365622000000.0
Gross value added at factor cost (current US$)	2011	460922775752.666
Health expenditure per capita (current US$)	2011	919.76700702
Health expenditure per capita, PPP (constant 2011 international $)	2011	1494.50415924
Health expenditure, private (% of GDP)	2011	2.00944637319211
Health expenditure, public (% of GDP)	2011	4.82881372166398
Health expenditure, public (% of government expenditure)	2011	11.11741642
Health expenditure, public (% of total health expenditure)	2011	70.27885203
Health expenditure, total (% of GDP)	2011	6.87093426
High-technology exports (% of manufactured exports)	2011	5.8739919959405995
High-technology exports (current US$)	2011	8613651552.0
Hospital beds (per 1,000 people)	2011	6.5
Household final consumption expenditure (annual % growth)	2011	3.1269133748048996
Household final consumption expenditure (constant 2005 US$)	2011	247953316025.344
Household final consumption expenditure (constant LCU)	2011	802252954000.0
Household final consumption expenditure (current LCU)	2011	963274000000.0
Household final consumption expenditure (current US$)	2011	325122856757.122
Household final consumption expenditure per capita (constant 2005 US$)	2011	6514.243619610141
Household final consumption expenditure per capita growth (annual %)	2011	3.07147723896833
Household final consumption expenditure, etc. (% of GDP)	2011	61.48987875959829
Household final consumption expenditure, etc. (annual % growth)	2011	2.93935927507513
Household final consumption expenditure, etc. (constant 2005 US$)	2011	247367267532.066
Household final consumption expenditure, etc. (constant LCU)	2011	800356794100.0
Household final consumption expenditure, etc. (current LCU)	2011	963274000000.0
Household final consumption expenditure, etc. (current US$)	2011	325122856757.122
Household final consumption expenditure, PPP (constant 2011 international $)	2011	496484620828.177
Household final consumption expenditure, PPP (current international $)	2011	496484620828.177
ICT goods exports (% of total goods exports)	2011	7.0435262675
ICT goods imports (% total goods imports)	2011	7.3326895073000005
ICT service exports (% of service exports, BoP)	2011	30.581989872055203
ICT service exports (BoP, current US$)	2011	12501000000.0
Immunization, DPT (% of children ages 12-23 months)	2011	99.0
Immunization, measles (% of children ages 12-23 months)	2011	98.0
Import value index (2000 = 100)	2011	429.5360519863
Import volume index (2000 = 100)	2011	211.26049805419999
Imports of goods and services (% of GDP)	2011	44.5271381762681
Imports of goods and services (annual % growth)	2011	5.80904056444113
Imports of goods and services (BoP, current US$)	2011	235172000000.0
Imports of goods and services (constant 2005 US$)	2011	172642771503.632
Imports of goods and services (constant LCU)	2011	558585687200.0
Imports of goods and services (current LCU)	2011	697543000000.0
Imports of goods and services (current US$)	2011	235433711354.124
Imports of goods, services and primary income (BoP, current US$)	2011	267516000000.0
Improved sanitation facilities (% of population with access)	2011	95.0
Improved sanitation facilities, rural (% of rural population with access)	2011	92.3
Improved sanitation facilities, urban (% of urban population with access)	2011	96.8
Improved water source (% of population with access)	2011	97.8
Improved water source, rural (% of rural population with access)	2011	95.6
Improved water source, urban (% of urban population with access)	2011	99.2
Incidence of tuberculosis (per 100,000 people)	2011	21.0
Income share held by fourth 20%	2011	22.35
Income share held by highest 10%	2011	25.85
Income share held by highest 20%	2011	40.86
Income share held by lowest 10%	2011	3.25
Income share held by lowest 20%	2011	7.89
Income share held by second 20%	2011	12.31
Income share held by third 20%	2011	16.59
Industry, value added (% of GDP)	2011	33.7309299352237
Industry, value added (annual % growth)	2011	9.10710389303166
Industry, value added (constant 2005 US$)	2011	130481495348.47801
Industry, value added (constant LCU)	2011	422172878200.0
Industry, value added (current LCU)	2011	460637000000.0
Industry, value added (current US$)	2011	155473538544.62
Inflation, consumer prices (annual %)	2011	4.25833333333301
Inflation, GDP deflator (annual %)	2011	3.23710521899956
Insurance and financial services (% of commercial service exports)	2011	2.66692765041227
Insurance and financial services (% of commercial service imports)	2011	7.402209614810389
Insurance and financial services (% of service exports, BoP)	2011	2.6665361939477004
Insurance and financial services (% of service imports, BoP)	2011	7.373367835578951
Intentional homicides (per 100,000 people)	2011	1.17710223046358
Interest payments (% of expense)	2011	7.069911487506929
Interest payments (% of revenue)	2011	7.61904369485093
Interest payments (current LCU)	2011	36982000000.0
International tourism, expenditures (% of total imports)	2011	3.7768101644753598
International tourism, expenditures (current US$)	2011	8882000000.0
International tourism, expenditures for passenger transport items (current US$)	2011	420000000.0
International tourism, expenditures for travel items (current US$)	2011	8462000000.0
International tourism, number of arrivals	2011	13350000.0
International tourism, number of departures	2011	43270000.0
International tourism, receipts (% of total exports)	2011	5.1537046418002
International tourism, receipts (current US$)	2011	11598000000.0
International tourism, receipts for passenger transport items (current US$)	2011	915000000.0
International tourism, receipts for travel items (current US$)	2011	10683000000.0
Internet users (per 100 people)	2011	61.94999896898
Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)	2011	28.5
Labor force participation rate for ages 15-24, female (%) (national estimate)	2011	28.100000381469698
Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)	2011	39.0
Labor force participation rate for ages 15-24, male (%) (national estimate)	2011	38.7000007629395
Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)	2011	33.7999992370605
Labor force participation rate for ages 15-24, total (%) (national estimate)	2011	33.5
Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)	2011	48.5
Labor force participation rate, female (% of female population ages 15+) (national estimate)	2011	47.7999992370605
Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)	2011	59.2000007629395
Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)	2011	64.599998474121
Labor force participation rate, male (% of male population ages 15+) (national estimate)	2011	64.0
Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)	2011	72.9000015258789
Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)	2011	56.0999984741211
Labor force participation rate, total (% of total population ages 15+) (national estimate)	2011	55.5
Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)	2011	66.0
Labor force with primary education (% of total)	2011	8.0
Labor force with primary education, female (% of female labor force)	2011	6.800000190734861
Labor force with primary education, male (% of male labor force)	2011	9.0
Labor force with secondary education (% of total)	2011	65.099998474121
Labor force with secondary education, female (% of female labor force)	2011	59.0999984741211
Labor force with secondary education, male (% of male labor force)	2011	70.0
Labor force with tertiary education (% of total)	2011	26.7999992370605
Labor force with tertiary education, female (% of female labor force)	2011	34.0
Labor force with tertiary education, male (% of male labor force)	2011	21.0
Labor force, female (% of total labor force)	2011	45.0632955866891
Labor force, total	2011	18158612.0
Land area (sq. km)	2011	306230.0
Land under cereal production (hectares)	2011	7718604.0
Life expectancy at birth, female (years)	2011	81.1
Life expectancy at birth, male (years)	2011	72.6
Life expectancy at birth, total (years)	2011	76.7463414634146
Lifetime risk of maternal death (%)	2011	0.00510687534817459
Lifetime risk of maternal death (1 in: rate varies by country)	2011	19600.0
Liner shipping connectivity index (maximum value in 2004 = 100)	2011	26.54
Listed domestic companies, total	2011	757.0
Livestock production index (2004-2006 = 100)	2011	104.74
Long-term unemployment (% of total unemployment)	2011	31.600000381469698
Long-term unemployment, female (% of female unemployment)	2011	32.5
Long-term unemployment, male (% of male unemployment)	2011	30.7000007629395
Machinery and transport equipment (% of value added in manufacturing)	2011	24.2290151349574
Manufactures exports (% of merchandise exports)	2011	78.0359936722295
Manufactures imports (% of merchandise imports)	2011	71.3207994080012
Manufacturing, value added (% of GDP)	2011	18.0776964635895
Manufacturing, value added (annual % growth)	2011	8.91591411995678
Manufacturing, value added (constant 2005 US$)	2011	83644336547.6742
Manufacturing, value added (constant LCU)	2011	270631250900.0
Manufacturing, value added (current LCU)	2011	246873000000.0
Manufacturing, value added (current US$)	2011	83324220332.1183
Market capitalization of listed domestic companies (% of GDP)	2011	26.1458730607313
Market capitalization of listed domestic companies (current US$)	2011	138244230000.0
Maternal mortality ratio (modeled estimate, per 100,000 live births)	2011	3.0
Maternal mortality ratio (national estimate, per 100,000 live births)	2011	2.3
Merchandise exports (current US$)	2011	188696318400.0
Merchandise exports by the reporting economy (current US$)	2011	182320000000.0
Merchandise exports by the reporting economy, residual (% of total merchandise exports)	2011	0.201651217639316
Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports)	2011	1.3111989359368101
Merchandise exports to developing economies in Europe & Central Asia (% of total merchandise exports)	2011	8.08930813953488
Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports)	2011	0.503809346204476
Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports)	2011	0.5922456121105749
Merchandise exports to developing economies in South Asia (% of total merchandise exports)	2011	0.34628312856515997
Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports)	2011	0.4738881088196579
Merchandise exports to developing economies outside region (% of total merchandise exports)	2011	11.316733271171598
Merchandise exports to economies in the Arab World (% of total merchandise exports)	2011	0.887210070206231
Merchandise exports to high-income economies (% of total merchandise exports)	2011	88.4816155111891
Merchandise imports (current US$)	2011	210597072000.0
Merchandise imports by the reporting economy (current US$)	2011	202647000000.0
Merchandise imports by the reporting economy, residual (% of total merchandise imports)	2011	0.25696102088854
Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports)	2011	5.98812279481068
Merchandise imports from developing economies in Europe & Central Asia (% of total merchandise imports)	2011	3.9817961775896
Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports)	2011	0.40350802133759706
Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports)	2011	0.235716048103352
Merchandise imports from developing economies in South Asia (% of total merchandise imports)	2011	0.543491736862623
Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports)	2011	0.286891540461986
Merchandise imports from developing economies outside region (% of total merchandise imports)	2011	11.4395263191658
Merchandise imports from economies in the Arab World (% of total merchandise imports)	2011	0.324587435293885
Merchandise imports from high-income economies (% of total merchandise imports)	2011	88.3035126599456
Merchandise trade (% of GDP)	2011	75.51761328040541
Methodology assessment of statistical capacity (scale 0 - 100)	2011	90.0
Military expenditure (% of central government expenditure)	2011	5.35567493165612
Military expenditure (% of GDP)	2011	1.7883166715287098
Military expenditure (current LCU)	2011	28015000000.0
Mineral rents (% of GDP)	2011	0.6766567050667069
Mobile cellular subscriptions	2011	50160222.0
Mobile cellular subscriptions (per 100 people)	2011	131.293678315893
Money (current LCU)	2011	468053000000.0
Money and quasi money (M2) (current LCU)	2011	881498000000.0
Money and quasi money (M2) as % of GDP	2011	56.269768671041
Money and quasi money (M2) to total reserves ratio	2011	3.04487257061361
Money and quasi money growth (annual %)	2011	12.486473518722699
Mortality rate, infant (per 1,000 live births)	2011	4.7
Mortality rate, neonatal (per 1,000 live births)	2011	3.4
Mortality rate, under-5 (per 1,000)	2011	5.5
Natural gas rents (% of GDP)	2011	0.116145251401863
Net barter terms of trade index (2000 = 100)	2011	98.9871180934
Net capital account (BoP, current US$)	2011	10016000000.0
Net current transfers from abroad (current LCU)	2011	3134000000.0
Net current transfers from abroad (current US$)	2011	1057783178.07479
Net domestic credit (current LCU)	2011	1032745000000.0
Net enrolment rate, primary, both sexes (%)	2011	96.3022994995117
Net enrolment rate, primary, female (%)	2011	96.3241500854492
Net enrolment rate, primary, male (%)	2011	96.2815780639648
Net enrolment rate, secondary, both sexes (%)	2011	90.36644744873051
Net enrolment rate, secondary, female (%)	2011	91.0922317504883
Net enrolment rate, secondary, male (%)	2011	89.6725921630859
Net errors and omissions (BoP, current US$)	2011	-10493000000.0
Net financial account (BoP, current US$)	2011	-27476000000.0
Net foreign assets (current LCU)	2011	142628917221.016
Net income from abroad (current LCU)	2011	-47780000000.0
Net income from abroad (current US$)	2011	-16126636965.0331
Net incurrence of liabilities, domestic (% of GDP)	2011	-0.0870699246819618
Net incurrence of liabilities, domestic (current LCU)	2011	-1364000000.0
Net incurrence of liabilities, foreign (% of GDP)	2011	3.19413848331085
Net incurrence of liabilities, foreign (current LCU)	2011	50038000000.0
Net primary income (BoP, current US$)	2011	-17985000000.0
Net secondary income (BoP, current US$)	2011	1116000000.0
Net taxes on products (constant LCU)	2011	155798561300.0
Net taxes on products (current LCU)	2011	187939000000.0
Net taxes on products (current US$)	2011	63432901309.572
Net trade in goods (BoP, current US$)	2011	-17386000000.0
Net trade in goods and services (BoP, current US$)	2011	-10130000000.0
Number of infant deaths	2011	2096.0
Number of maternal deaths	2011	14.0
Number of neonatal deaths	2011	1516.0
Number of under-five deaths	2011	2427.0
Nurses and midwives (per 1,000 people)	2011	5.837
Official entrance age to lower secondary education (years)	2011	13.0
Official entrance age to primary education (years)	2011	7.0
Official exchange rate (LCU per US$, period average)	2011	2.9628477777777795
Oil rents (% of GDP)	2011	0.0729717013119882
Ores and metals exports (% of merchandise exports)	2011	5.03609590316374
Ores and metals imports (% of merchandise imports)	2011	3.60680068617442
Other expense (% of expense)	2011	7.0240302815959
Other expense (current LCU)	2011	36742000000.0
Other manufacturing (% of value added in manufacturing)	2011	46.126801878627006
Other taxes (% of revenue)	2011	0.81913681603827
Other taxes (current LCU)	2011	3976000000.0
Out-of-pocket health expenditure (% of private expenditure on health)	2011	76.19594898
Out-of-pocket health expenditure (% of total expenditure on health)	2011	22.28396715
Out-of-school children of primary school age, both sexes (number)	2011	79063.0
Out-of-school children of primary school age, female (number)	2011	37852.0
Out-of-school children of primary school age, male (number)	2011	41211.0
Overall level of statistical capacity (scale 0 - 100)	2011	82.2222222222222
Part time employment, female (% of total female employment)	2011	12.5
Part time employment, female (% of total part time employment)	2011	66.90000152587889
Part time employment, male (% of total male employment)	2011	5.0
Part time employment, total (% of total employment)	2011	8.300000190734862
Patent applications, nonresidents	2011	244.0
Patent applications, residents	2011	3879.0
Percentage of enrolment in primary education in private institutions (%)	2011	3.0275700092315696
Percentage of enrolment in secondary education in private institutions (%)	2011	4.34424018859863
Percentage of repeaters in primary education, all grades, both sexes (%)	2011	0.8666999936103821
Percentage of repeaters in primary education, all grades, female (%)	2011	0.540830016136169
Percentage of repeaters in primary education, all grades, male (%)	2011	1.1747399568557702
Percentage of repeaters in secondary general education, all grades, both sexes (%)	2011	2.68758010864258
Percentage of repeaters in secondary general education, all grades, female (%)	2011	1.6186900138855
Percentage of repeaters in secondary general education, all grades, male (%)	2011	3.8923499584197905
Percentage of students in primary education who are female (%)	2011	48.59465026855471
Percentage of students in secondary education who are female (%)	2011	48.536930084228494
Percentage of students in secondary general education who are female (%)	2011	52.987979888915994
Percentage of students in secondary vocational education who are female (%)	2011	37.7461090087891
Percentage of teachers in primary education who are female (%)	2011	85.097282409668
Percentage of teachers in secondary education who are female (%)	2011	69.5963592529297
Percentage of teachers in tertiary education who are female (%)	2011	43.3478507995605
Periodicity and timeliness assessment of statistical capacity (scale 0 - 100)	2011	76.66667
Permanent cropland (% of land area)	2011	1.27355255853443
Personal remittances, paid (current US$)	2011	1395000000.0
Personal remittances, received (% of GDP)	2011	1.4585561585055602
Personal remittances, received (current US$)	2011	7712000000.0
Personal transfers, receipts (BoP, current US$)	2011	3816000000.0
Physicians (per 1,000 people)	2011	2.199
PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)	2011	17.699388398059302
PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)	2011	99.92551560298028
Population ages 65 and above (% of total)	2011	13.7557422139177
Population density (people per sq. km of land area)	2011	124.29629690102199
Population growth (annual %)	2011	0.0537697088781007
Population in largest city	2011	1706551.0
Population in the largest city (% of urban population)	2011	7.37653926894521
Population in urban agglomerations of more than 1 million	2011	1706551.0
Population in urban agglomerations of more than 1 million (% of total population)	2011	4.48346049227792
Population, ages 0-14 (% of total)	2011	14.9618348261865
Population, ages 15-64 (% of total)	2011	71.2824229598958
Population, female (% of total)	2011	51.6089107339579
Population, total	2011	38063255.0
Portfolio equity, net inflows (BoP, current US$)	2011	3078000000.0
Portfolio Investment, net (BoP, current US$)	2011	-17384000000.0
Poverty gap at $1.90 a day (2011 PPP) (%)	2011	0.0
Poverty gap at $3.10 a day (2011 PPP) (%)	2011	0.05
Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	2011	0.02
Poverty headcount ratio at $3.10 a day (2011 PPP) (% of population)	2011	0.35
Poverty headcount ratio at national poverty lines (% of population)	2011	17.1
PPP conversion factor, GDP (LCU per international $)	2011	1.82756
PPP conversion factor, private consumption (LCU per international $)	2011	1.940189
Prevalence of anemia among children (% of children under 5)	2011	26.4
Prevalence of anemia among non-pregnant women (% of women ages 15-49)	2011	23.2
Prevalence of anemia among pregnant women (%)	2011	25.1
Prevalence of HIV, female (% ages 15-24)	2011	0.1
Prevalence of HIV, male (% ages 15-24)	2011	0.1
Prevalence of HIV, total (% of population ages 15-49)	2011	0.1
Price level ratio of PPP conversion factor (GDP) to market exchange rate	2011	0.616835425948427
Primary completion rate, both sexes (%)	2011	95.4511871337891
Primary completion rate, female (%)	2011	95.01537322998051
Primary completion rate, male (%)	2011	95.8658218383789
Primary income payments (BoP, current US$)	2011	32344000000.0
Primary income receipts (BoP, current US$)	2011	14359000000.0
Private credit bureau coverage (% of adults)	2011	74.8
Procedures to build a warehouse (number)	2011	20.0
Procedures to register property (number)	2011	6.0
Proportion of seats held by women in national parliaments (%)	2011	23.7
Public credit registry coverage (% of adults)	2011	0.0
Pupil-teacher ratio in primary education (headcount basis)	2011	10.155360221862802
Pupil-teacher ratio in secondary education (headcount basis)	2011	8.90960979461669
Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)	2011	3.4
Quasi money (current LCU)	2011	413445000000.0
Rail lines (total route-km)	2011	19725.0
Railways, goods transported (million ton-km)	2011	37189.0
Railways, passengers carried (million passenger-km)	2011	15724.0
Ratio of female to male labor force participation rate (%) (modeled ILO estimate)	2011	75.0774011541644
Ratio of female to male labor force participation rate (%) (national estimate)	2011	74.687498807907
Real effective exchange rate index (2010 = 100)	2011	98.5674880624005
Refugee population by country or territory of asylum	2011	15847.0
Refugee population by country or territory of origin	2011	1815.0
Renewable electricity output (% of total electricity output)	2011	8.053678931816231
Renewable energy consumption (% of total final energy consumption)	2011	10.5797832627311
Research and development expenditure (% of GDP)	2011	0.75224
Researchers in R&D (per million people)	2011	1661.72046
Reserves and related items (BoP, current US$)	2011	6112860045.0
Revenue, excluding grants (% of GDP)	2011	29.794702650462103
Revenue, excluding grants (current LCU)	2011	466751000000.0
Rural population	2011	14928409.0
Rural population (% of total population)	2011	39.22
Rural population growth (annual %)	2011	0.33974860388434097
S&P Global Equity Indices (annual % change)	2011	-33.354474162219
Scientific and technical journal articles	2011	7564.2
Secondary income receipts (BoP, current US$)	2011	8442000000.0
Secondary income, other sectors, payments (BoP, current US$)	2011	2462000000.0
Secure Internet servers	2011	10306.0
Secure Internet servers (per 1 million people)	2011	270.759818097533
Self-employed, female (% of females employed)	2011	19.7999992370605
Self-employed, male (% of males employed)	2011	25.2999992370605
Self-employed, total (% of total employed)	2011	22.899999618530302
Service exports (BoP, current US$)	2011	40877000000.0
Service imports (BoP, current US$)	2011	33621000000.0
Services, etc., value added (% of GDP)	2011	63.0049164410064
Services, etc., value added (annual % growth)	2011	2.38188402467077
Services, etc., value added (constant 2005 US$)	2011	213908369618.297
Services, etc., value added (constant LCU)	2011	692100529900.0
Services, etc., value added (current LCU)	2011	860409000000.0
Services, etc., value added (current US$)	2011	290404009720.535
Share of tariff lines with international peaks, all products (%)	2011	1.34666
Share of tariff lines with international peaks, manufactured products (%)	2011	0.1332115
Share of tariff lines with international peaks, primary products (%)	2011	4.589267
Share of tariff lines with specific rates, all products (%)	2011	7.663131
Share of tariff lines with specific rates, manufactured products (%)	2011	0.2089545
Share of tariff lines with specific rates, primary products (%)	2011	27.57854
Share of women in wage employment in the nonagricultural sector (% of total nonagricultural employment)	2011	46.4
Share of youth not in education, employment, or training, female (% of female youth population)	2011	11.8400001525879
Share of youth not in education, employment, or training, male (% of male youth population)	2011	11.1899995803833
Share of youth not in education, employment, or training, total (% of youth population)	2011	11.5
Social contributions (% of revenue)	2011	36.150798637793606
Social contributions (current LCU)	2011	175472000000.0
Source data assessment of statistical capacity (scale 0 - 100)	2011	80.0
Start-up procedures to register a business (number)	2011	6.0
Stocks traded, total value (% of GDP)	2011	13.979020098726098
Stocks traded, total value (current US$)	2011	73912960000.0
Stocks traded, turnover ratio of domestic shares (%)	2011	44.93869694610579
