#Country=France
#Region=WESTERN EUROPE
#Population=60876136
#Area (sq. mi.)=547030
#Pop. Density (per sq. mi.)=111,3
#Coastline (coast/area ratio)=0,63
#Net migration=0,66
#Infant mortality (per 1000 births)=4,26
#GDP ($ per capita)=27600
#Literacy (%)=99,0
#Phones (per 1000)=586,4
#Arable (%)=33,53
#Crops (%)=2,07
#Other (%)=64,4
#Climate=4
#Birthrate=11,99
#Deathrate=9,14
#Agriculture=0,022
#Industry=0,214
#Service=0,764
indicator	year	value
Electricity production from renewable sources, excluding hydroelectric (kWh)	2007	8318000000.0
Employers, female (% of employment)	2007	2.2999999523162797
Employers, male (% of employment)	2007	6.300000190734861
Employers, total (% of employment)	2007	4.40000009536743
Employment in agriculture (% of total employment)	2007	3.4000000953674303
Employment in agriculture, female (% of female employment)	2007	2.09999990463257
Employment in agriculture, male (% of male employment)	2007	4.5
Employment in industry (% of total employment)	2007	23.399999618530302
Employment in industry, female (% of female employment)	2007	11.6000003814697
Employment in industry, male (% of male employment)	2007	33.7999992370605
Employment in services (% of total employment)	2007	73.099998474121
Employment in services, female (% of female employment)	2007	86.099998474121
Employment in services, male (% of male employment)	2007	61.5
Employment to population ratio, 15+, female (%) (modeled ILO estimate)	2007	46.0
Employment to population ratio, 15+, female (%) (national estimate)	2007	46.7000007629395
Employment to population ratio, 15+, male (%) (modeled ILO estimate)	2007	57.4000015258789
Employment to population ratio, 15+, male (%) (national estimate)	2007	57.5999984741211
Employment to population ratio, 15+, total (%) (modeled ILO estimate)	2007	51.4000015258789
Employment to population ratio, 15+, total (%) (national estimate)	2007	51.9000015258789
Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)	2007	28.399999618530302
Employment to population ratio, ages 15-24, female (%) (national estimate)	2007	27.899999618530302
Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)	2007	34.9000015258789
Employment to population ratio, ages 15-24, male (%) (national estimate)	2007	34.2000007629395
Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)	2007	31.7000007629395
Employment to population ratio, ages 15-24, total (%) (national estimate)	2007	31.100000381469698
Energy imports, net (% of energy use)	2007	49.0320677888437
Energy intensity level of primary energy (MJ/$2011 PPP GDP)	2007	4.676905096976769
Energy use (kg of oil equivalent per capita)	2007	4116.76123565479
Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)	2007	109.37491982505101
Enrolment in primary education, both sexes (number)	2007	4105628.0
Enrolment in secondary education, both sexes (number)	2007	5940366.0
Enrolment in secondary general, both sexes (number)	2007	4760782.0
Enrolment in secondary vocational, both sexes (number)	2007	1179584.0
Expenditure on education as % of total government expenditure (%)	2007	10.425990104675302
Expenditure on primary as % of government expenditure on education (%)	2007	20.958530426025398
Expenditure on secondary as % of government expenditure on education (%)	2007	45.2566108703613
Expenditure on tertiary as % of government expenditure on education (%)	2007	21.9346904754639
Expense (% of GDP)	2007	43.3404184676744
Expense (current LCU)	2007	843261520000.0
Export value index (2000 = 100)	2007	171.2388835614
Export volume index (2000 = 100)	2007	100.87707145590001
Exports as a capacity to import (constant LCU)	2007	533246218996.068
Exports of goods and services (% of GDP)	2007	27.1283927901443
Exports of goods and services (annual % growth)	2007	2.8307279179054303
Exports of goods and services (BoP, current US$)	2007	741232000000.0
Exports of goods and services (constant 2005 US$)	2007	631210855091.94
Exports of goods and services (constant LCU)	2007	536108000000.0
Exports of goods and services (current LCU)	2007	527829000000.0
Exports of goods and services (current US$)	2007	722459622228.305
Exports of goods, services and primary income (BoP, current US$)	2007	1017368000000.0
External balance on goods and services (% of GDP)	2007	-1.2909177815354098
External balance on goods and services (constant LCU)	2007	-22330920200.0
External balance on goods and services (current LCU)	2007	-25117000000.0
External balance on goods and services (current US$)	2007	-34378592937.3118
External resources for health (% of total expenditure on health)	2007	0.0
Female legislators, senior officials and managers (% of total)	2007	37.82611768444129
Fertility rate, total (births per woman)	2007	1.98
Fertilizer consumption (% of fertilizer production)	2007	267.459075896753
Fertilizer consumption (kilograms per hectare of arable land)	2007	209.34391354993198
Final consumption expenditure (constant 2005 US$)	2007	1793615168141.2
Final consumption expenditure (constant LCU)	2007	1548734000000.0
Final consumption expenditure (current LCU)	2007	1501661000000.0
Final consumption expenditure (current US$)	2007	2055380509170.54
Final consumption expenditure, etc. (% of GDP)	2007	77.1796347787652
Final consumption expenditure, etc. (annual % growth)	2007	2.2333432431539704
Final consumption expenditure, etc. (constant 2005 US$)	2007	1792137468045.81
Final consumption expenditure, etc. (constant LCU)	2007	1547455000000.0
Final consumption expenditure, etc. (current LCU)	2007	1501661000000.0
Final consumption expenditure, etc. (current US$)	2007	2055380509170.54
Fixed broadband subscriptions	2007	15750000.0
Fixed broadband subscriptions (per 100 people)	2007	25.3171161692512
Fixed telephone subscriptions	2007	34800000.0
Fixed telephone subscriptions (per 100 people)	2007	55.93877096444079
Food exports (% of merchandise exports)	2007	10.9074662998365
Food imports (% of merchandise imports)	2007	7.70373097319852
Food production index (2004-2006 = 100)	2007	95.37
Food, beverages and tobacco (% of value added in manufacturing)	2007	13.8971404028617
Foreign direct investment, net (BoP, current US$)	2007	48464051603.0
Foreign direct investment, net inflows (% of GDP)	2007	3.1459790665366802
Foreign direct investment, net inflows (BoP, current US$)	2007	83780962091.2732
Foreign direct investment, net outflows (% of GDP)	2007	4.96580596915201
Forest area (% of land area)	2007	29.378182322904
Forest area (sq. km)	2007	158100.0
Forest rents (% of GDP)	2007	0.11172587505409
Fossil fuel energy consumption (% of total)	2007	51.6811671478658
Fuel exports (% of merchandise exports)	2007	3.82460504338042
Fuel imports (% of merchandise imports)	2007	13.5497542489732
GDP (constant LCU)	2007	2015415000000.0
GDP (current LCU)	2007	1945670000000.0
GDP at market prices (constant 2005 US$)	2007	2309290609772.88
GDP at market prices (current US$)	2007	2663112510265.54
GDP deflator (base year varies by country)	2007	96.53942240183778
GDP growth (annual %)	2007	2.3614988732395803
GDP per capita (constant 2005 US$)	2007	36073.5183225628
GDP per capita (constant LCU)	2007	31482.8760063327
GDP per capita (current LCU)	2007	30393.3866520004
GDP per capita (current US$)	2007	41600.5839748157
GDP per capita growth (annual %)	2007	1.7301317098505
GDP per capita, PPP (constant 2011 international $)	2007	37638.9874592794
GDP per capita, PPP (current international $)	2007	34037.853683776004
GDP per person employed (constant 1990 PPP $)	2007	53124.0
GDP per unit of energy use (constant 2011 PPP $ per kg of oil equivalent)	2007	9.142863844833279
GDP per unit of energy use (PPP $ per kg of oil equivalent)	2007	8.268114601589732
GDP, PPP (constant 2011 international $)	2007	2409506040521.36
GDP, PPP (current international $)	2007	2178975036089.1
General government final consumption expenditure (% of GDP)	2007	22.267547939784198
General government final consumption expenditure (annual % growth)	2007	1.81111068745949
General government final consumption expenditure (constant 2005 US$)	2007	520049976168.47
General government final consumption expenditure (constant LCU)	2007	453934000000.0
General government final consumption expenditure (current LCU)	2007	433253000000.0
General government final consumption expenditure (current US$)	2007	593009854913.77
GHG net emissions/removals by LUCF (Mt of CO2 equivalent)	2007	-68.51889242148211
GINI index (World Bank estimate)	2007	32.63
GNI (constant 2005 US$)	2007	2357295880497.23
GNI (constant LCU)	2007	2057288554286.69
GNI (current LCU)	2007	1986163000000.0
GNI (current US$)	2007	2718536819052.83
GNI growth (annual %)	2007	2.4378269233502
GNI per capita (constant 2005 US$)	2007	36823.4105213732
GNI per capita (constant LCU)	2007	32136.984424476002
GNI per capita (current LCU)	2007	31025.9293780019
GNI per capita growth (annual %)	2007	1.8059889674755
GNI per capita, Atlas method (current US$)	2007	40250.0
GNI per capita, PPP (constant 2011 international $)	2007	38427.352179360896
GNI per capita, PPP (current international $)	2007	34750.0
GNI, Atlas method (current US$)	2007	2576641530195.57
GNI, PPP (constant 2011 international $)	2007	2459974176977.61
GNI, PPP (current international $)	2007	2224323546440.98
Goods and services expense (% of expense)	2007	6.299190552416049
Goods and services expense (current LCU)	2007	53118650000.0
Goods exports (BoP, current US$)	2007	544410000000.0
Goods imports (BoP, current US$)	2007	590319000000.0
Government expenditure on education as % of GDP (%)	2007	5.445189952850339
Government expenditure per primary student as % of GDP per capita (%)	2007	17.793420791626
Government expenditure per secondary student as % of GDP per capita (%)	2007	26.555049896240202
Government expenditure per tertiary student as % of GDP per capita (%)	2007	35.0793800354004
Gross capital formation (% of GDP)	2007	24.1112830027703
Gross capital formation (annual % growth)	2007	6.1193448581752
Gross capital formation (constant 2005 US$)	2007	543340552982.67206
Gross capital formation (constant LCU)	2007	490473000000.0
Gross capital formation (current LCU)	2007	469126000000.0
Gross capital formation (current US$)	2007	642110594032.302
Gross domestic income (constant 2005 US$)	2007	1508600000000.0
Gross domestic income (constant LCU)	2007	2012553218996.07
Gross domestic savings (% of GDP)	2007	22.8203652212348
Gross domestic savings (constant LCU)	2007	355720526482.99603
Gross domestic savings (current LCU)	2007	444009000000.0
Gross domestic savings (current US$)	2007	607732001094.99
Gross enrolment ratio, pre-primary, both sexes (%)	2007	112.985069274902
Gross enrolment ratio, pre-primary, female (%)	2007	112.79920196533199
Gross enrolment ratio, pre-primary, male (%)	2007	113.162422180176
Gross enrolment ratio, primary and secondary, gender parity index (GPI)	2007	0.996020019054413
Gross enrolment ratio, primary, both sexes (%)	2007	108.376358032227
Gross enrolment ratio, primary, female (%)	2007	107.76042175292999
Gross enrolment ratio, primary, gender parity index (GPI)	2007	0.98896998167038
Gross enrolment ratio, primary, male (%)	2007	108.962699890137
Gross enrolment ratio, secondary, both sexes (%)	2007	110.157730102539
Gross enrolment ratio, secondary, female (%)	2007	110.20822906494101
Gross enrolment ratio, secondary, gender parity index (GPI)	2007	1.00090003013611
Gross enrolment ratio, secondary, male (%)	2007	110.10946655273399
Gross enrolment ratio, tertiary, both sexes (%)	2007	53.2976417541504
Gross enrolment ratio, tertiary, female (%)	2007	59.5984382629395
Gross enrolment ratio, tertiary, gender parity index (GPI)	2007	1.26446998119354
Gross enrolment ratio, tertiary, male (%)	2007	47.1331596374512
Gross fixed capital formation (% of GDP)	2007	23.1313120930065
Gross fixed capital formation (annual % growth)	2007	5.53486111328883
Gross fixed capital formation (constant 2005 US$)	2007	523610588547.011
Gross fixed capital formation (constant LCU)	2007	471153000000.0
Gross fixed capital formation (current LCU)	2007	450059000000.0
Gross fixed capital formation (current US$)	2007	616012866137.421
Gross national expenditure (% of GDP)	2007	101.290917781535
Gross national expenditure (constant 2005 US$)	2007	2337061932014.61
Gross national expenditure (constant LCU)	2007	2037928000000.0
Gross national expenditure (current LCU)	2007	1970787000000.0
Gross national expenditure (current US$)	2007	2697491103202.85
Gross national expenditure deflator (base year varies by country)	2007	96.7054282585057
Gross savings (% of GDP)	2007	23.214671069591603
Gross savings (% of GNI)	2007	22.7413807728632
Gross savings (current LCU)	2007	451680890599.72296
Gross savings (current US$)	2007	618232809471.288
Gross value added at factor cost (constant 2005 US$)	2007	2077719211027.54
Gross value added at factor cost (constant LCU)	2007	1810863000000.0
Gross value added at factor cost (current LCU)	2007	1746821000000.0
Gross value added at factor cost (current US$)	2007	2390940323022.17
Health expenditure per capita (current US$)	2007	4371.96680292
Health expenditure per capita, PPP (constant 2011 international $)	2007	3574.13975065
Health expenditure, private (% of GDP)	2007	2.4034305797591804
Health expenditure, public (% of GDP)	2007	8.371621538199319
Health expenditure, public (% of government expenditure)	2007	15.91296616
Health expenditure, public (% of total health expenditure)	2007	77.69448916
Health expenditure, total (% of GDP)	2007	10.77505191
High-technology exports (% of manufactured exports)	2007	18.4780460196889
High-technology exports (current US$)	2007	78821539350.0
Household final consumption expenditure (annual % growth)	2007	2.49545370268058
Household final consumption expenditure (constant 2005 US$)	2007	1273558288635.67
Household final consumption expenditure (constant LCU)	2007	1094551000000.0
Household final consumption expenditure (current LCU)	2007	1068408000000.0
Household final consumption expenditure (current US$)	2007	1462370654256.78
Household final consumption expenditure per capita (constant 2005 US$)	2007	19894.3034997528
Household final consumption expenditure per capita growth (annual %)	2007	1.86326030402127
Household final consumption expenditure, etc. (% of GDP)	2007	54.9120868389809
Household final consumption expenditure, etc. (annual % growth)	2007	2.40964758084681
Household final consumption expenditure, etc. (constant 2005 US$)	2007	1272167462893.14
Household final consumption expenditure, etc. (constant LCU)	2007	1093521000000.0
Household final consumption expenditure, etc. (current LCU)	2007	1068408000000.0
Household final consumption expenditure, etc. (current US$)	2007	1462370654256.78
Household final consumption expenditure, PPP (constant 2011 international $)	2007	1260943673557.24
Household final consumption expenditure, PPP (current international $)	2007	1150059956813.87
ICT goods exports (% of total goods exports)	2007	4.843067184700001
ICT goods imports (% total goods imports)	2007	7.1739730683000005
ICT service exports (% of service exports, BoP)	2007	33.2264848370609
ICT service exports (BoP, current US$)	2007	65397031986.0
Immunization, DPT (% of children ages 12-23 months)	2007	98.0
Immunization, measles (% of children ages 12-23 months)	2007	90.0
Import value index (2000 = 100)	2007	186.5887007972
Import volume index (2000 = 100)	2007	105.04457239610001
Imports of goods and services (% of GDP)	2007	28.4193105716797
Imports of goods and services (annual % growth)	2007	5.74515731509018
Imports of goods and services (BoP, current US$)	2007	759748000000.0
Imports of goods and services (constant 2005 US$)	2007	658982177333.676
Imports of goods and services (constant LCU)	2007	558621000000.0
Imports of goods and services (current LCU)	2007	552946000000.0
Imports of goods and services (current US$)	2007	756838215165.6171
Imports of goods, services and primary income (BoP, current US$)	2007	981169000000.0
Improved sanitation facilities (% of population with access)	2007	98.7
Improved sanitation facilities, rural (% of rural population with access)	2007	98.9
Improved sanitation facilities, urban (% of urban population with access)	2007	98.6
Improved water source (% of population with access)	2007	100.0
Improved water source, rural (% of rural population with access)	2007	100.0
Improved water source, urban (% of urban population with access)	2007	100.0
Incidence of tuberculosis (per 100,000 people)	2007	10.0
Income share held by fourth 20%	2007	21.94
Income share held by highest 10%	2007	26.29
Income share held by highest 20%	2007	40.94
Income share held by lowest 10%	2007	3.14
Income share held by lowest 20%	2007	7.94
Income share held by second 20%	2007	12.7
Income share held by third 20%	2007	16.49
Industry, value added (% of GDP)	2007	21.0627763233897
Industry, value added (annual % growth)	2007	2.7169011904952596
Industry, value added (constant 2005 US$)	2007	445791598134.992
Industry, value added (constant LCU)	2007	384985000000.0
Industry, value added (current LCU)	2007	367929000000.0
Industry, value added (current US$)	2007	503598412263.89294
Inflation, consumer prices (annual %)	2007	1.48807352833904
Inflation, GDP deflator (annual %)	2007	2.56390634269327
Insurance and financial services (% of commercial service exports)	2007	3.6836440861815203
Insurance and financial services (% of commercial service imports)	2007	4.21261988679463
Insurance and financial services (% of service exports, BoP)	2007	3.66405823180336
Insurance and financial services (% of service imports, BoP)	2007	4.181773249561759
Intentional homicides (per 100,000 people)	2007	1.59618389562327
Interest payments (% of expense)	2007	5.49045686325163
Interest payments (% of revenue)	2007	5.79101969312001
Interest payments (current LCU)	2007	46298910000.0
International tourism, expenditures (% of total imports)	2007	6.0584562249588
International tourism, expenditures (current US$)	2007	46029000000.0
International tourism, expenditures for passenger transport items (current US$)	2007	7768000000.0
International tourism, expenditures for travel items (current US$)	2007	38261000000.0
International tourism, number of arrivals	2007	80853000.0
International tourism, number of departures	2007	28103000.0
International tourism, receipts (% of total exports)	2007	8.59393550197509
International tourism, receipts (current US$)	2007	63701000000.0
International tourism, receipts for passenger transport items (current US$)	2007	9492000000.0
International tourism, receipts for travel items (current US$)	2007	54209000000.0
Internet users (per 100 people)	2007	66.09
Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)	2007	35.5
Labor force participation rate for ages 15-24, female (%) (national estimate)	2007	35.0
Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)	2007	42.5999984741211
Labor force participation rate for ages 15-24, male (%) (national estimate)	2007	41.7999992370605
Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)	2007	39.0999984741211
Labor force participation rate for ages 15-24, total (%) (national estimate)	2007	38.4000015258789
Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)	2007	50.2999992370605
Labor force participation rate, female (% of female population ages 15+) (national estimate)	2007	51.0999984741211
Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)	2007	65.0
Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)	2007	62.0
Labor force participation rate, male (% of male population ages 15+) (national estimate)	2007	62.2000007629395
Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)	2007	74.599998474121
Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)	2007	55.9000015258789
Labor force participation rate, total (% of total population ages 15+) (national estimate)	2007	56.4000015258789
Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)	2007	69.6999969482422
Labor force with primary education (% of total)	2007	25.899999618530302
Labor force with primary education, female (% of female labor force)	2007	25.399999618530302
Labor force with primary education, male (% of male labor force)	2007	26.2999992370605
Labor force with secondary education (% of total)	2007	44.2999992370605
Labor force with secondary education, female (% of female labor force)	2007	41.9000015258789
Labor force with secondary education, male (% of male labor force)	2007	46.4000015258789
Labor force with tertiary education (% of total)	2007	29.2000007629395
Labor force with tertiary education, female (% of female labor force)	2007	32.0999984741211
Labor force with tertiary education, male (% of male labor force)	2007	26.600000381469698
Labor force, female (% of total labor force)	2007	46.5957937401178
Labor force, total	2007	29187450.0
Land area (sq. km)	2007	547556.0
Land under cereal production (hectares)	2007	9055776.0
Lead time to export, median case (days)	2007	3.2
Lead time to import, median case (days)	2007	4.5
Life expectancy at birth, female (years)	2007	84.8
Life expectancy at birth, male (years)	2007	77.6
Life expectancy at birth, total (years)	2007	81.1121951219512
Lifetime risk of maternal death (%)	2007	0.0190031958050421
Lifetime risk of maternal death (1 in: rate varies by country)	2007	5300.0
Liner shipping connectivity index (maximum value in 2004 = 100)	2007	64.84
Listed domestic companies, total	2007	707.0
Livestock production index (2004-2006 = 100)	2007	98.18
Logistics performance index: Ability to track and trace consignments (1=low to 5=high)	2007	3.87
Logistics performance index: Competence and quality of logistics services (1=low to 5=high)	2007	3.76
Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high)	2007	3.63
Logistics performance index: Efficiency of customs clearance process (1=low to 5=high)	2007	3.51
Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high)	2007	4.02
Logistics performance index: Overall (1=low to 5=high)	2007	3.76
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high)	2007	3.82
Long-term unemployment (% of total unemployment)	2007	39.7000007629395
Long-term unemployment, female (% of female unemployment)	2007	39.5
Long-term unemployment, male (% of male unemployment)	2007	39.9000015258789
Lower secondary completion rate, both sexes (%)	2007	101.558319091797
Lower secondary completion rate, female (%)	2007	102.375717163086
Lower secondary completion rate, male (%)	2007	100.777572631836
Machinery and transport equipment (% of value added in manufacturing)	2007	25.331949465484602
Manufactures exports (% of merchandise exports)	2007	79.1145351102739
Manufactures imports (% of merchandise imports)	2007	73.8006267281967
Manufacturing, value added (% of GDP)	2007	12.6794903427426
Manufacturing, value added (annual % growth)	2007	2.11463576564317
Manufacturing, value added (constant 2005 US$)	2007	276295806216.544
Manufacturing, value added (constant LCU)	2007	216868000000.0
Manufacturing, value added (current LCU)	2007	221488000000.0
Manufacturing, value added (current US$)	2007	303159047358.336
Marine protected areas (% of territorial waters)	2007	21.339728075527603
Market capitalization of listed domestic companies (% of GDP)	2007	102.89994130690201
Market capitalization of listed domestic companies (current US$)	2007	2740341210000.0
Maternal mortality ratio (modeled estimate, per 100,000 live births)	2007	10.0
Merchandise exports (current US$)	2007	559612018119.2579
Merchandise exports by the reporting economy (current US$)	2007	559543000000.0
Merchandise exports by the reporting economy, residual (% of total merchandise exports)	2007	2.2292880976082303
Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports)	2007	3.24121645700152
Merchandise exports to developing economies in Europe & Central Asia (% of total merchandise exports)	2007	2.61702893253959
Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports)	2007	1.6734471166648501
Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports)	2007	3.8609619278589795
Merchandise exports to developing economies in South Asia (% of total merchandise exports)	2007	0.97424471398981
Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports)	2007	2.3092758733466403
Merchandise exports to developing economies outside region (% of total merchandise exports)	2007	14.6761750214014
Merchandise exports to economies in the Arab World (% of total merchandise exports)	2007	5.47106166996996
Merchandise exports to high-income economies (% of total merchandise exports)	2007	83.0945368809904
Merchandise imports (current US$)	2007	630861376869.609
Merchandise imports by the reporting economy (current US$)	2007	631529000000.0
Merchandise imports by the reporting economy, residual (% of total merchandise imports)	2007	0.4906131468230379
Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports)	2007	4.98147058963246
Merchandise imports from developing economies in Europe & Central Asia (% of total merchandise imports)	2007	2.48531443528326
Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports)	2007	0.9887588376780799
Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports)	2007	3.55705161599863
Merchandise imports from developing economies in South Asia (% of total merchandise imports)	2007	0.728188713424087
Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports)	2007	1.69327897847921
Merchandise imports from developing economies outside region (% of total merchandise imports)	2007	14.434063170495698
Merchandise imports from economies in the Arab World (% of total merchandise imports)	2007	4.14715153223367
Merchandise imports from high-income economies (% of total merchandise imports)	2007	85.0753236826812
Merchandise trade (% of GDP)	2007	44.702331966822
Military expenditure (% of central government expenditure)	2007	5.25020992301416
Military expenditure (% of GDP)	2007	2.2754629510657
Military expenditure (current LCU)	2007	44273000000.0
Mineral rents (% of GDP)	2007	0.000631544502227557
Mobile cellular subscriptions	2007	55358100.0
Mobile cellular subscriptions (per 100 people)	2007	88.9845999116843
Mortality rate, adult, female (per 1,000 female adults)	2007	54.805
Mortality rate, adult, male (per 1,000 male adults)	2007	120.74
Mortality rate, infant (per 1,000 live births)	2007	3.6
Mortality rate, neonatal (per 1,000 live births)	2007	2.3
Mortality rate, under-5 (per 1,000)	2007	4.4
Natural gas rents (% of GDP)	2007	0.00889133160562534
Net barter terms of trade index (2000 = 100)	2007	95.5648535565
Net capital account (BoP, current US$)	2007	3392770825.0
Net current transfers from abroad (constant LCU)	2007	31410495924.3274
Net current transfers from abroad (current LCU)	2007	-36070000000.0
Net current transfers from abroad (current US$)	2007	-49370380509.1705
Net enrolment rate, primary, both sexes (%)	2007	98.6007232666016
Net enrolment rate, primary, female (%)	2007	98.74597930908199
Net enrolment rate, primary, male (%)	2007	98.4624404907227
Net enrolment rate, secondary, both sexes (%)	2007	95.6147308349609
Net enrolment rate, secondary, female (%)	2007	96.4147262573242
Net enrolment rate, secondary, male (%)	2007	94.84998321533199
Net errors and omissions (BoP, current US$)	2007	8740905016.0
Net financial account (BoP, current US$)	2007	3409212972.0
Net income from abroad (constant LCU)	2007	38616500000.0
Net income from abroad (current LCU)	2007	40494000000.0
Net income from abroad (current US$)	2007	55425677525.3216
Net migration	2007	480787.0
Net primary income (BoP, current US$)	2007	54715213840.0
Net secondary income (BoP, current US$)	2007	-44923500411.0
Net taxes on products (constant LCU)	2007	204436000000.0
Net taxes on products (current LCU)	2007	198849000000.0
Net taxes on products (current US$)	2007	272172187243.362
Net trade in goods (BoP, current US$)	2007	-45909077221.0
Net trade in goods and services (BoP, current US$)	2007	-18516176298.0
New business density (new registrations per 1,000 people ages 15-64)	2007	3.5206003458101898
New businesses registered (number)	2007	146686.0
Number of infant deaths	2007	2830.0
Number of maternal deaths	2007	78.0
Number of neonatal deaths	2007	1807.0
Number of under-five deaths	2007	3455.0
Official entrance age to lower secondary education (years)	2007	11.0
Official entrance age to primary education (years)	2007	6.0
Oil rents (% of GDP)	2007	0.016393770194525
Ores and metals exports (% of merchandise exports)	2007	2.8958364399106
Ores and metals imports (% of merchandise imports)	2007	3.5130691609724503
Other expense (% of expense)	2007	1.92858319919543
Other expense (current LCU)	2007	16263000000.0
Other manufacturing (% of value added in manufacturing)	2007	44.4078594174994
Other taxes (% of revenue)	2007	3.60613284674281
Other taxes (current LCU)	2007	28830850000.0
Out-of-pocket health expenditure (% of private expenditure on health)	2007	32.8581131
Out-of-pocket health expenditure (% of total expenditure on health)	2007	7.32917061
Out-of-school children of primary school age, both sexes (number)	2007	27012.0
Out-of-school children of primary school age, female (number)	2007	10290.0
Out-of-school children of primary school age, male (number)	2007	16723.0
Part time employment, female (% of total female employment)	2007	30.399999618530302
Part time employment, female (% of total part time employment)	2007	82.599998474121
Part time employment, male (% of total male employment)	2007	5.699999809265139
Part time employment, total (% of total employment)	2007	17.2999992370605
Patent applications, nonresidents	2007	2387.0
Patent applications, residents	2007	14722.0
Percentage of enrolment in primary education in private institutions (%)	2007	14.875189781189
Percentage of enrolment in secondary education in private institutions (%)	2007	25.5883407592773
Percentage of repeaters in secondary general education, all grades, both sexes (%)	2007	7.530020236968991
Percentage of repeaters in secondary general education, all grades, female (%)	2007	6.906420230865481
Percentage of repeaters in secondary general education, all grades, male (%)	2007	8.16767024993896
Percentage of students in primary education who are female (%)	2007	48.4917793273926
Percentage of students in secondary education who are female (%)	2007	48.896060943603494
Percentage of students in secondary general education who are female (%)	2007	50.5569000244141
Percentage of students in secondary vocational education who are female (%)	2007	42.192840576171896
Percentage of teachers in primary education who are female (%)	2007	82.0866470336914
Percentage of teachers in secondary education who are female (%)	2007	58.8133316040039
Permanent cropland (% of land area)	2007	1.95797324839834
Personal remittances, paid (current US$)	2007	11947226372.5207
Personal remittances, received (% of GDP)	2007	0.660482442278948
Personal remittances, received (current US$)	2007	17589390548.438
Personal transfers, receipts (BoP, current US$)	2007	1209618470.0
Physicians (per 1,000 people)	2007	3.736
Population ages 65 and above (% of total)	2007	16.6897956761681
Population density (people per sq. km of land area)	2007	116.9126609881
Population growth (annual %)	2007	0.618711483332989
Population in largest city	2007	10237542.0
Population in the largest city (% of urban population)	2007	20.6028061520663
Population in urban agglomerations of more than 1 million	2007	14302250.0
Population in urban agglomerations of more than 1 million (% of total population)	2007	22.3416002838905
Population, ages 0-14 (% of total)	2007	18.436803112949
Population, ages 15-64 (% of total)	2007	64.8734012108828
Population, female (% of total)	2007	51.236084488843794
Population, total	2007	64016229.0
Portfolio equity, net inflows (BoP, current US$)	2007	-10383086842.247
Portfolio Investment, net (BoP, current US$)	2007	168505000000.0
PPP conversion factor, GDP (LCU per international $)	2007	0.892929
PPP conversion factor, private consumption (LCU per international $)	2007	0.929002
Prevalence of anemia among children (% of children under 5)	2007	11.7
Prevalence of anemia among non-pregnant women (% of women ages 15-49)	2007	15.9
Prevalence of anemia among pregnant women (%)	2007	24.6
Price level ratio of PPP conversion factor (GDP) to market exchange rate	2007	1.2221858746236
Primary income payments (BoP, current US$)	2007	221421000000.0
Primary income receipts (BoP, current US$)	2007	276136000000.0
Private credit bureau coverage (% of adults)	2007	0.0
Procedures to build a warehouse (number)	2007	9.0
Procedures to register property (number)	2007	9.0
Proportion of seats held by women in national parliaments (%)	2007	18.2
Public credit registry coverage (% of adults)	2007	24.8
Pupil-teacher ratio in primary education (headcount basis)	2007	18.950159072876
Pupil-teacher ratio in secondary education (headcount basis)	2007	12.0996103286743
Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)	2007	5.87154851601313
Rail lines (total route-km)	2007	29488.0
Railways, goods transported (million ton-km)	2007	42435.0
Railways, passengers carried (million passenger-km)	2007	83299.0
Ratio of female to male labor force participation rate (%) (modeled ILO estimate)	2007	81.1290310275169
Ratio of female to male labor force participation rate (%) (national estimate)	2007	82.1543373751338
Real effective exchange rate index (2010 = 100)	2007	101.59
Refugee population by country or territory of asylum	2007	151789.0
Refugee population by country or territory of origin	2007	101.0
Renewable electricity output (% of total electricity output)	2007	11.747490378973598
Renewable energy consumption (% of total final energy consumption)	2007	9.587516167521018
Renewable internal freshwater resources per capita (cubic meters)	2007	3124.20776925176
